id,name,EditableSynonymList_graph_id
,hN-CoR,esl_20200604115458963831
,N-CoR,esl_20200604115458963831
,N-CoR1,esl_20200604115458963831
,PPP1R109,esl_20200604115458963831
,TRAC1,esl_20200604115458963831
,CHD-4,esl_20200604115458963859
,Mi-2b,esl_20200604115458963859
,Mi2-BETA,esl_20200604115458963859
,SIHIWES,esl_20200604115458963859
,ANHD,esl_20200604115458963912
,CFAP48,esl_20200604115458963912
,INSP3R2,esl_20200604115458963912
,IP3R2,esl_20200604115458963912
,PRO232,esl_20200604115458963939
,KRS1,esl_20200604115458963962
,MST2,esl_20200604115458963962
,MCH2,esl_20200604115458963987
,AVO3,esl_20200604115458964010
,hAVO3,esl_20200604115458964010
,PIA,esl_20200604115458964010
,SLIL3,esl_20200604115458964058
,Slit-2,esl_20200604115458964058
,BDB,esl_20200604115458964083
,BDB1,esl_20200604115458964083
,NTRKR2,esl_20200604115458964083
,EBBP,esl_20200604115458964108
,IRF,esl_20200604115458964133
,MURF1,esl_20200604115458964133
,MURF2,esl_20200604115458964133
,RNF28,esl_20200604115458964133
,SMRZ,esl_20200604115458964133
,CDHR23,esl_20200604115458964160
,PITA5,esl_20200604115458964160
,USH1D,esl_20200604115458964160
,APR,esl_20200604115458964202
,NOXA,esl_20200604115458964202
,BAT8,esl_20200604115458964230
,C6orf30,esl_20200604115458964230
,G9A,esl_20200604115458964230
,GAT8,esl_20200604115458964230
,KMT1C,esl_20200604115458964230
,NG36,esl_20200604115458964230
,NR2A2,esl_20200604115458964259
,NR2A3,esl_20200604115458964259
,BAPX2,esl_20200604115458964284
,NKX3,esl_20200604115458964284
,NKX3.1,esl_20200604115458964284
,NKX3A,esl_20200604115458964284
,H-ray,esl_20200604115458964311
,RAB1C,esl_20200604115458964311
,RAY,esl_20200604115458964311
,JMJD2D,esl_20200604115458964337
,BM-010,esl_20200604115458964360
,DDX2B,esl_20200604115458964360
,eIF-4A-II,esl_20200604115458964360
,EIF4A,esl_20200604115458964360
,eIF4A-II,esl_20200604115458964360
,EIF4F,esl_20200604115458964360
,JFY-1,esl_20200604115458964389
,JFY1,esl_20200604115458964389
,PUMA,esl_20200604115458964389
,CIG,esl_20200604115458964415
,ED-B,esl_20200604115458964415
,FINC,esl_20200604115458964415
,FN,esl_20200604115458964415
,FNZ,esl_20200604115458964415
,GFND,esl_20200604115458964415
,GFND2,esl_20200604115458964415
,LETS,esl_20200604115458964415
,MSF,esl_20200604115458964415
,SMDCF,esl_20200604115458964415
,p55,esl_20200604115458964471
,p55-GAMMA,esl_20200604115458964471
,p55PIK,esl_20200604115458964471
,IMD22,esl_20200604115458964498
,LSK,esl_20200604115458964498
,p56lck,esl_20200604115458964498
,pp58lck,esl_20200604115458964498
,YT16,esl_20200604115458964498
,ACTRI,esl_20200604115458964526
,ACVR1A,esl_20200604115458964526
,ACVRLK2,esl_20200604115458964526
,ALK2,esl_20200604115458964526
,FOP,esl_20200604115458964526
,SKR1,esl_20200604115458964526
,TSRI,esl_20200604115458964526
,c-E10,esl_20200604115458964555
,CARMEN,esl_20200604115458964555
,CIPER,esl_20200604115458964555
,CLAP,esl_20200604115458964555
,IMD37,esl_20200604115458964555
,mE10,esl_20200604115458964555
,DOM,esl_20200604115458964584
,PCWH,esl_20200604115458964584
,WS2E,esl_20200604115458964584
,WS4,esl_20200604115458964584
,WS4C,esl_20200604115458964584
,bcl2-L-3,esl_20200604115458964612
,BCL2L3,esl_20200604115458964612
,EAT,esl_20200604115458964612
,Mcl-1,esl_20200604115458964612
,MCL1-ES,esl_20200604115458964612
,mcl1/EAT,esl_20200604115458964612
,MCL1L,esl_20200604115458964612
,MCL1S,esl_20200604115458964612
,TM,esl_20200604115458964612
,BEND9,esl_20200604115458964674
,BTBD14,esl_20200604115458964674
,BTBD14A,esl_20200604115458964674
,BTBD31,esl_20200604115458964674
,NAC-2,esl_20200604115458964674
,RBB,esl_20200604115458964674
,AGO,esl_20200604115458964704
,CDC4,esl_20200604115458964704
,FBW6,esl_20200604115458964704
,FBW7,esl_20200604115458964704
,FBX30,esl_20200604115458964704
,FBXO30,esl_20200604115458964704
,FBXW6,esl_20200604115458964704
,hAgo,esl_20200604115458964704
,hCdc4,esl_20200604115458964704
,SEL-10,esl_20200604115458964704
,SEL10,esl_20200604115458964704
,MCCCHCM,esl_20200604115458964738
,SAST,esl_20200604115458964738
,CCNU,esl_20200604115458964763
,CILD29,esl_20200604115458964763
,UDG2,esl_20200604115458964763
,ATP1B,esl_20200604115458964789
,bHLHe39,esl_20200604115458964812
,c-Myc,esl_20200604115458964812
,MRTL,esl_20200604115458964812
,MYCC,esl_20200604115458964812
,CT22,esl_20200604115458964839
,SP17,esl_20200604115458964839
,SP17-1,esl_20200604115458964839
,bA119F19.1,esl_20200604115458964865
,FAM22B,esl_20200604115458964865
,HD2,esl_20200604115458964890
,KDAC2,esl_20200604115458964890
,RPD3,esl_20200604115458964890
,YAF1,esl_20200604115458964890
,FA,esl_20200604115458964917
,FA-H,esl_20200604115458964917
,FA1,esl_20200604115458964917
,FAA,esl_20200604115458964917
,FACA,esl_20200604115458964917
,FAH,esl_20200604115458964917
,FANCH,esl_20200604115458964917
,PCDH-X,esl_20200604115458964947
,PCDH-Y,esl_20200604115458964947
,PCDH11,esl_20200604115458964947
,PCDH11Y,esl_20200604115458964947
,PCDH22,esl_20200604115458964947
,PCDHX,esl_20200604115458964947
,PPP1R119,esl_20200604115458964947
,HHF7,esl_20200604115458964977
,MCT,esl_20200604115458964977
,MCT1,esl_20200604115458964977
,MCT1D,esl_20200604115458964977
,CIS1,esl_20200604115458965027
,CISH1,esl_20200604115458965027
,JAB,esl_20200604115458965027
,SOCS-1,esl_20200604115458965027
,SSI-1,esl_20200604115458965027
,SSI1,esl_20200604115458965027
,TIP-3,esl_20200604115458965027
,TIP3,esl_20200604115458965027
,LIS7,esl_20200604115458965057
,PSSALRE,esl_20200604115458965057
,HSRNAFEV,esl_20200604115458965082
,PET-1,esl_20200604115458965082
,SNARK,esl_20200604115458965118
,ARA,esl_20200604115458965145
,beta-PAK,esl_20200604115458965145
,bPAK,esl_20200604115458965145
,MRX30,esl_20200604115458965145
,MRX47,esl_20200604115458965145
,OPHN3,esl_20200604115458965145
,PAK-3,esl_20200604115458965145
,PAK3beta,esl_20200604115458965145
,CMM10,esl_20200604115458965191
,GLM9,esl_20200604115458965191
,HPOT1,esl_20200604115458965191
,HNF-1A,esl_20200604115458965234
,HNF1,esl_20200604115458965234
,HNF4A,esl_20200604115458965234
,IDDM20,esl_20200604115458965234
,LFB1,esl_20200604115458965234
,MODY3,esl_20200604115458965234
,TCF-1,esl_20200604115458965234
,TCF1,esl_20200604115458965234
,PFBMFT5,esl_20200604115458965268
,JNK,esl_20200604115458965292
,JNK-46,esl_20200604115458965292
,JNK1,esl_20200604115458965292
,JNK1A2,esl_20200604115458965292
,JNK21B1/2,esl_20200604115458965292
,PRKM8,esl_20200604115458965292
,SAPK1,esl_20200604115458965292
,SAPK1c,esl_20200604115458965292
,bA145E8.1,esl_20200604115458965323
,THC2,esl_20200604115458965323
,ABS,esl_20200604115458965348
,MPLPF,esl_20200604115458965348
,RBTN1,esl_20200604115458965372
,RHOM1,esl_20200604115458965372
,TTG1,esl_20200604115458965372
,COFS4,esl_20200604115458965398
,RAD10,esl_20200604115458965398
,UV20,esl_20200604115458965398
,PYHIN4,esl_20200604115458965423
,SAVA,esl_20200604115458965447
,T,esl_20200604115458965447
,TFT,esl_20200604115458965447
,AML1-EVI-1,esl_20200604115458965472
,EVI1,esl_20200604115458965472
,KMT8E,esl_20200604115458965472
,MDS1,esl_20200604115458965472
,MDS1-EVI1,esl_20200604115458965472
,PRDM3,esl_20200604115458965472
,RUSAT2,esl_20200604115458965472
,H3.5,esl_20200604115458965502
,H3F3C,esl_20200604115458965502
,GASC1,esl_20200604115458965527
,JHDM3C,esl_20200604115458965527
,JMJD2C,esl_20200604115458965527
,TDRD14C,esl_20200604115458965527
,AXIL,esl_20200604115458965554
,ODCRCS,esl_20200604115458965554
,AP-1,esl_20200604115458965578
,AP1,esl_20200604115458965578
,c-Jun,esl_20200604115458965578
,cJUN,esl_20200604115458965578
,p39,esl_20200604115458965578
,bA209J19.1,esl_20200604115458965606
,GC1,esl_20200604115458965606
,GW112,esl_20200604115458965606
,hGC-1,esl_20200604115458965606
,hOLfD,esl_20200604115458965606
,OlfD,esl_20200604115458965606
,OLM4,esl_20200604115458965606
,UNQ362,esl_20200604115458965606
,bA346C16.3,esl_20200604115458965637
,CDC2L6,esl_20200604115458965637
,CDK11,esl_20200604115458965637
,CMD1G,esl_20200604115458965662
,CMH9,esl_20200604115458965662
,CMPD4,esl_20200604115458965662
,EOMFC,esl_20200604115458965662
,HMERF,esl_20200604115458965662
,LGMD2J,esl_20200604115458965662
,LGMDR10,esl_20200604115458965662
,MYLK5,esl_20200604115458965662
,SALMY,esl_20200604115458965662
,TMD,esl_20200604115458965662
,BTF2,esl_20200604115458965695
,GTF2H,esl_20200604115458965695
,RAD25,esl_20200604115458965695
,TFIIH,esl_20200604115458965695
,TTD2,esl_20200604115458965695
,XPB,esl_20200604115458965695
,p70 S6KA,esl_20200604115458965724
,p70(S6K)-alpha,esl_20200604115458965724
,p70-alpha,esl_20200604115458965724
,p70-S6K,esl_20200604115458965724
,PS6K,esl_20200604115458965724
,S6K,esl_20200604115458965724
,S6K-beta-1,esl_20200604115458965724
,S6K1,esl_20200604115458965724
,STK14A,esl_20200604115458965724
,CM-AVM,esl_20200604115458965756
,CMAVM,esl_20200604115458965756
,CMAVM1,esl_20200604115458965756
,GAP,esl_20200604115458965756
,p120,esl_20200604115458965756
,p120GAP,esl_20200604115458965756
,p120RASGAP,esl_20200604115458965756
,PKWS,esl_20200604115458965756
,RASA,esl_20200604115458965756
,RASGAP,esl_20200604115458965756
,IDDGIP,esl_20200604115458965789
,JDVS,esl_20200604115458965789
,PP2C-DELTA,esl_20200604115458965789
,WIP1,esl_20200604115458965789
,IRF-2,esl_20200604115458965815
,133K02,esl_20200604115458965839
,C5orf3,esl_20200604115458965839
,TYK1,esl_20200604115458965864
,C10orf9,esl_20200604115458965887
,CBCP1,esl_20200604115458965887
,CCNX,esl_20200604115458965887
,CFP1,esl_20200604115458965887
,ADAP,esl_20200604115458965914
,FYB,esl_20200604115458965914
,PRO0823,esl_20200604115458965914
,SLAP-130,esl_20200604115458965914
,SLAP130,esl_20200604115458965914
,THC3,esl_20200604115458965914
,CASP,esl_20200604115458965943
,CDP,esl_20200604115458965943
,CDP/Cut,esl_20200604115458965943
,CDP1,esl_20200604115458965943
,Clox,esl_20200604115458965943
,COY1,esl_20200604115458965943
,CUTL1,esl_20200604115458965943
,CUX,esl_20200604115458965943
,Cux/CDP,esl_20200604115458965943
,GDDI,esl_20200604115458965943
,GOLIM6,esl_20200604115458965943
,Nbla10317,esl_20200604115458965943
,p100,esl_20200604115458965943
,p110,esl_20200604115458965943
,p200,esl_20200604115458965943
,p75,esl_20200604115458965943
,JMS,esl_20200604115458965982
,MRX52,esl_20200604115458965982
,RAD54,esl_20200604115458965982
,RAD54L,esl_20200604115458965982
,XH2,esl_20200604115458965982
,XNP,esl_20200604115458965982
,ZNF-HX,esl_20200604115458965982
,PP6,esl_20200604115458966011
,PP6C,esl_20200604115458966011
,AAT3,esl_20200604115458966035
,FAA3,esl_20200604115458966035
,LDS1B,esl_20200604115458966035
,LDS2,esl_20200604115458966035
,LDS2B,esl_20200604115458966035
,MFS2,esl_20200604115458966035
,RIIC,esl_20200604115458966035
,TAAD2,esl_20200604115458966035
,TBR-ii,esl_20200604115458966035
,TBRII,esl_20200604115458966035
,TGFbeta-RII,esl_20200604115458966035
,TGFR-2,esl_20200604115458966035
,HBP231,esl_20200604115458966070
,HIF-1,esl_20200604115458966070
,HIP-1,esl_20200604115458966070
,HSPC069,esl_20200604115458966070
,HYPB,esl_20200604115458966070
,KMT3A,esl_20200604115458966070
,LLS,esl_20200604115458966070
,p231HBP,esl_20200604115458966070
,SET2,esl_20200604115458966070
,Smaug2,esl_20200604115458966102
,SMGB,esl_20200604115458966102
,H3.1,esl_20200604115458966126
,H3/c,esl_20200604115458966126
,H3C1,esl_20200604115458966126
,H3C10,esl_20200604115458966126
,H3C11,esl_20200604115458966126
,H3C12,esl_20200604115458966126
,H3C2,esl_20200604115458966126
,H3C4,esl_20200604115458966126
,H3C6,esl_20200604115458966126
,H3C7,esl_20200604115458966126
,H3C8,esl_20200604115458966126
,H3FC,esl_20200604115458966126
,HIST1H3C,esl_20200604115458966126
,GRG6,esl_20200604115458966207
,PREMBL,esl_20200604115458966207
,FA2,esl_20200604115458966232
,FAAP90,esl_20200604115458966232
,FAAP95,esl_20200604115458966232
,FAB,esl_20200604115458966232
,FACB,esl_20200604115458966232
,WARTS,esl_20200604115458966260
,wts,esl_20200604115458966260
,DOC-2,esl_20200604115458966284
,DOC2,esl_20200604115458966284
,LP-DLG,esl_20200604115458966309
,P-DLG5,esl_20200604115458966309
,PDLG,esl_20200604115458966309
,AOF1,esl_20200604115458966335
,C6orf193,esl_20200604115458966335
,LSD2,esl_20200604115458966335
,RP86,esl_20200604115458966362
,ANKRD25,esl_20200604115458966385
,MXRA3,esl_20200604115458966385
,NPHS16,esl_20200604115458966385
,PPKWH,esl_20200604115458966385
,SIP,esl_20200604115458966385
,NEF5,esl_20200604115458966413
,NF-66,esl_20200604115458966413
,TXBP-1,esl_20200604115458966413
,HHG1,esl_20200604115458966439
,HLP3,esl_20200604115458966439
,HPE3,esl_20200604115458966439
,MCOPCB5,esl_20200604115458966439
,ShhNC,esl_20200604115458966439
,SMMCI,esl_20200604115458966439
,TPT,esl_20200604115458966439
,TPTPS,esl_20200604115458966439
,3BETAHSD,esl_20200604115458966470
,HSD3B,esl_20200604115458966470
,HSDB3,esl_20200604115458966470
,HSDB3A,esl_20200604115458966470
,SDR11E1,esl_20200604115458966470
,CD66c,esl_20200604115458966498
,CEAL,esl_20200604115458966498
,NCA,esl_20200604115458966498
,CALJA,esl_20200604115458966538
,CD73,esl_20200604115458966538
,E5NT,esl_20200604115458966538
,eN,esl_20200604115458966538
,eNT,esl_20200604115458966538
,NT,esl_20200604115458966538
,NT5,esl_20200604115458966538
,NTE,esl_20200604115458966538
,ATPVB,esl_20200604115458966569
,CRT,esl_20200604115458966592
,CT-R,esl_20200604115458966592
,CTR,esl_20200604115458966592
,CTR1,esl_20200604115458966592
,HNPCC7,esl_20200604115458966619
,DXS1179E,esl_20200604115458966642
,nPKC-iota,esl_20200604115458966642
,PKCI,esl_20200604115458966642
,ARA70,esl_20200604115458966668
,ELE1,esl_20200604115458966668
,PTC3,esl_20200604115458966668
,RFG,esl_20200604115458966668
,ACS,esl_20200604115458966695
,GXVPLA2,esl_20200604115458966695
,LLPL,esl_20200604115458966695
,LPLA2,esl_20200604115458966695
,LYPLA3,esl_20200604115458966695
,IMD35,esl_20200604115458966723
,JTK1,esl_20200604115458966723
,EDAID2,esl_20200604115458966747
,IKBA,esl_20200604115458966747
,MAD-3,esl_20200604115458966747
,NFKBI,esl_20200604115458966747
,ARCC2,esl_20200604115458966774
,CTPA,esl_20200604115458966774
,CTPP1,esl_20200604115458966774
,CTRCT6,esl_20200604115458966774
,ECK,esl_20200604115458966774
,BDMF,esl_20200604115458966801
,c86fus,esl_20200604115458966801
,DMSFH,esl_20200604115458966801
,DMSMFH,esl_20200604115458966801
,HEL-249,esl_20200604115458966801
,LGMBF,esl_20200604115458966801
,MSAP,esl_20200604115458966801
,CD184,esl_20200604115458966832
,D2S201E,esl_20200604115458966832
,FB22,esl_20200604115458966832
,HM89,esl_20200604115458966832
,HSY3RR,esl_20200604115458966832
,LAP-3,esl_20200604115458966832
,LAP3,esl_20200604115458966832
,LCR1,esl_20200604115458966832
,LESTR,esl_20200604115458966832
,NPY3R,esl_20200604115458966832
,NPYR,esl_20200604115458966832
,NPYRL,esl_20200604115458966832
,NPYY3R,esl_20200604115458966832
,WHIM,esl_20200604115458966832
,WHIMS,esl_20200604115458966832
,CT6.1,esl_20200604115458966872
,ESO1,esl_20200604115458966872
,LAGE-2,esl_20200604115458966872
,LAGE2A,esl_20200604115458966872
,NY-ESO-1,esl_20200604115458966872
,AIP1,esl_20200604115458966901
,API2,esl_20200604115458966901
,c-IAP2,esl_20200604115458966901
,CIAP2,esl_20200604115458966901
,HAIP1,esl_20200604115458966901
,HIAP1,esl_20200604115458966901
,IAP-1,esl_20200604115458966901
,MALT2,esl_20200604115458966901
,MIHC,esl_20200604115458966901
,RNF49,esl_20200604115458966901
,CADASIL,esl_20200604115458966934
,CADASIL1,esl_20200604115458966934
,CASIL,esl_20200604115458966934
,IMF2,esl_20200604115458966934
,LMNS,esl_20200604115458966934
,CTF,esl_20200604115458966961
,MRSHSS,esl_20200604115458966961
,NF-I/X,esl_20200604115458966961
,NF1-X,esl_20200604115458966961
,NF1A,esl_20200604115458966961
,SOTOS2,esl_20200604115458966961
,BRCAI,esl_20200604115458966991
,BRCC1,esl_20200604115458966991
,BROVCA1,esl_20200604115458966991
,FANCS,esl_20200604115458966991
,IRIS,esl_20200604115458966991
,PNCA4,esl_20200604115458966991
,PPP1R53,esl_20200604115458966991
,PSCP,esl_20200604115458966991
,RNF53,esl_20200604115458966991
,EPLIN,esl_20200604115458967022
,LDLCQ8,esl_20200604115458967022
,SREBP3,esl_20200604115458967022
,ARL18,esl_20200604115458967048
,ARP,esl_20200604115458967048
,Arp1,esl_20200604115458967048
,CPT7,esl_20200604115458967080
,CYP17,esl_20200604115458967080
,P450C17,esl_20200604115458967080
,S17AH,esl_20200604115458967080
,CT5.1,esl_20200604115458967109
,SSRC,esl_20200604115458967109
,MIG5,esl_20200604115458967133
,MRD48,esl_20200604115458967133
,p21-Rac1,esl_20200604115458967133
,Rac-1,esl_20200604115458967133
,TC-25,esl_20200604115458967133
,CMM6,esl_20200604115458967176
,CT1.1,esl_20200604115458967203
,MAGE1,esl_20200604115458967203
,ARMD7,esl_20200604115458967228
,CADASIL2,esl_20200604115458967228
,CARASIL,esl_20200604115458967228
,HtrA,esl_20200604115458967228
,L56,esl_20200604115458967228
,ORF480,esl_20200604115458967228
,PRSS11,esl_20200604115458967228
,BHLHb31,esl_20200604115458967258
,CHF2,esl_20200604115458967258
,HERP2,esl_20200604115458967258
,HESR1,esl_20200604115458967258
,hHRT1,esl_20200604115458967258
,HRT-1,esl_20200604115458967258
,NERP2,esl_20200604115458967258
,OAF1,esl_20200604115458967258
,HIST2H3D,esl_20200604115458967289
,DPPIV,esl_20200604115458967313
,FAPA,esl_20200604115458967313
,FAPalpha,esl_20200604115458967313
,SIMP,esl_20200604115458967313
,CAKUHED,esl_20200604115458967339
,AIS,esl_20200604115458967375
,AR8,esl_20200604115458967375
,DHTR,esl_20200604115458967375
,HUMARA,esl_20200604115458967375
,HYSP1,esl_20200604115458967375
,KD,esl_20200604115458967375
,NR3C4,esl_20200604115458967375
,SBMA,esl_20200604115458967375
,SMAX1,esl_20200604115458967375
,TFM,esl_20200604115458967375
,FP793,esl_20200604115458967410
,RN,esl_20200604115458967410
,RNU2AF1,esl_20200604115458967410
,U2AF35,esl_20200604115458967410
,U2AFBP,esl_20200604115458967410
,CLAPO,esl_20200604115458967461
,CLOVE,esl_20200604115458967461
,CWS5,esl_20200604115458967461
,MCAP,esl_20200604115458967461
,MCM,esl_20200604115458967461
,MCMTC,esl_20200604115458967461
,p110-alpha,esl_20200604115458967461
,PI3K,esl_20200604115458967461
,PI3K-alpha,esl_20200604115458967461
,PTPSIGMA,esl_20200604115458967493
,R-PTP-S,esl_20200604115458967493
,R-PTP-sigma,esl_20200604115458967493
,bK250D10.3,esl_20200604115458967519
,SEP3,esl_20200604115458967519
,SEPT3,esl_20200604115458967519
,NWK2,esl_20200604115458967545
,SCDO1,esl_20200604115458967569
,HDMX,esl_20200604115458967592
,MDMX,esl_20200604115458967592
,MRP1,esl_20200604115458967592
,ATAR,esl_20200604115458967618
,CD270,esl_20200604115458967618
,HVEA,esl_20200604115458967618
,HVEM,esl_20200604115458967618
,LIGHTR,esl_20200604115458967618
,TR2,esl_20200604115458967618
,LIG4S,esl_20200604115458967646
,SPACIA1,esl_20200604115458967670
,c-myb,esl_20200604115458967694
,c-myb_CDS,esl_20200604115458967694
,Cmyb,esl_20200604115458967694
,efg,esl_20200604115458967694
,CDC2L,esl_20200604115458967720
,CDC2L5,esl_20200604115458967720
,CHDFIDD,esl_20200604115458967720
,CHED,esl_20200604115458967720
,hCDK13,esl_20200604115458967720
,CD140A,esl_20200604115458967748
,PDGFR-2,esl_20200604115458967748
,PDGFR2,esl_20200604115458967748
,LZK,esl_20200604115458967774
,MEKK13,esl_20200604115458967774
,MLK,esl_20200604115458967774
,AIE2,esl_20200604115458967799
,AIK3,esl_20200604115458967799
,ARK3,esl_20200604115458967799
,AurC,esl_20200604115458967799
,aurora-C,esl_20200604115458967799
,HEL-S-90,esl_20200604115458967799
,SPGF5,esl_20200604115458967799
,STK13,esl_20200604115458967799
,MUC-17,esl_20200604115458967830
,MUC-3,esl_20200604115458967830
,MUC3,esl_20200604115458967830
,DFNB39,esl_20200604115458967856
,F-TCF,esl_20200604115458967856
,HGFB,esl_20200604115458967856
