id,Author_graph_id,LiteratureReference_graph_id
,author_daniels_ms,ref_24362817
,author_bergner_a,ref_24362817
,author_crossman_dk,ref_24362817
,author_zanko_a,ref_24362817
,author_poplawski_ab,ref_24362817
,author_hurst_s,ref_24362817
,author_westman_ja,ref_24362817
,author_nagy_r,ref_24362817
,author_gomes_ar,ref_24362817
,author_blakeley_jo,ref_24362817
,author_messiaen_lm,ref_24362817
,author_slopis_jm,ref_24362817
,author_xie_j,ref_24362817
,author_feit_h,ref_24362817
,author_piotrowski_a,ref_24362817
,author_armstrong_l,ref_24362817
,author_peronaci_m,ref_29875417
,author_lalowski_m,ref_29875417
,author_onida_f,ref_29875417
,author_mauri_m,ref_29875417
,author_stagno_f,ref_29875417
,author_baumann_m,ref_29875417
,author_broccoli_v,ref_29875417
,author_magistroni_v,ref_29875417
,author_pavesi_f,ref_29875417
,author_sessa_a,ref_29875417
,author_rea_d,ref_29875417
,author_usala_e,ref_29875417
,author_pirola_a,ref_29875417
,author_passamonti_f,ref_29875417
,author_piazza_r,ref_29875417
,author_mezzatesta_c,ref_29875417
,author_rubio_a,ref_29875417
,author_merli_m,ref_29875417
,author_martino_b,ref_29875417
,author_campiotti_l,ref_29875417
,author_massimino_l,ref_29875417
,author_morotti_a,ref_29875417
,author_soliymani_r,ref_29875417
,author_banfi_f,ref_29875417
,author_gambacorti_passerini_c,ref_29875417
,author_redaelli_s,ref_29875417
,author_bregni_m,ref_29875417
,author_copeland_td,ref_11231286
,author_kakazu_n,ref_11231286
,author_abe_t,ref_11231286
,author_adachi_y,ref_11231286
,author_gorrin_rivas_mj,ref_11231286
,author_minakuchi_m,ref_11231286
,author_ueda_k,ref_11231286
,author_trimarchi_t,ref_23892662
,author_ntziachristos_p,ref_23892662
,author_aifantis_i,ref_23892662
,author_makishima_h,ref_28447248
,author_kirkpatrick_jt,ref_28282643
,author_hu_c,ref_28282643
,author_levine_s,ref_28282643
,author_gallitano_al,ref_28282643
,author_elizalde_d,ref_28282643
,author_hastings_kt,ref_28282643
,author_rausch_mp,ref_28282643
,author_kamel_cm,ref_28282643
,author_ingram_wm,ref_28282643
,author_muppana_l,ref_28282643
,author_wright_md,ref_30072994
,author_yeung_l,ref_30072994
,author_hickey_mj,ref_30072994
,author_van_spriel,ref_29896201
,author_schaper_f,ref_29896201
,author_robak_p,ref_24555705
,author_robak_t,ref_24555705
,author_leone_g,ref_19851314
,author_chen_hz,ref_19851314
,author_tsai_sy,ref_19851314
,author_littlewood_td,ref_28855541
,author_wilson_ch,ref_28855541
,author_evan_gi,ref_28855541
,author_bywater_mj,ref_28855541
,author_kreuzaler_pa,ref_28855541
,author_gamper_i,ref_28855541
,author_burkhart_dl,ref_28855541
,author_arends_mj,ref_28855541
,author_garcia_d,ref_28855541
,author_zheng_yw,ref_28855541
,author_perfetto_a,ref_28855541
,author_fu_l,ref_18686028
,author_chen_l,ref_18686028
,author_dong_xy,ref_18686028
,author_dong_jt,ref_18686028
,author_gu_f,ref_18686028
,author_zhou_j,ref_18686028
,author_wei_j,ref_18686028
,author_sun_yl,ref_18686028
,author_sun_x,ref_18686028
,author_zhu_z,ref_18686028
,author_nakamoto_t,ref_10669742
,author_sakai_r,ref_10669742
,author_hirai_h,ref_10669742
,author_ogawa_s,ref_10669742
,author_yamagata_t,ref_10669742
,author_ueno_h,ref_10669742
,author_honda_h,ref_10669742
,author_hirano_n,ref_10669742
,author_yazaki_y,ref_10669742
,author_hagemeijer_a,ref_12359745
,author_martini_a,ref_12359745
,author_foa_r,ref_12359745
,author_la_starza,ref_12359745
,author_bilhou_nabera_c,ref_12359745
,author_somers_r,ref_12359745
,author_mecucci_c,ref_12359745
,author_janssen_h,ref_12359745
,author_marynen_p,ref_12359745
,author_aventin_a,ref_12359745
,author_corveleyn_a,ref_12359745
,author_ichikawa_h,ref_25943178
,author_toyama_d,ref_25943178
,author_nakabayashi_k,ref_25943178
,author_hata_k,ref_25943178
,author_gocho_y,ref_25943178
,author_manabe_a,ref_25943178
,author_ishibashi_t,ref_25943178
,author_osumi_t,ref_25943178
,author_kiyokawa_n,ref_25943178
,author_yoshida_t,ref_25943178
,author_matsumoto_k,ref_25943178
,author_noguchi_y,ref_25943178
,author_oboki_k,ref_25943178
,author_terada_k,ref_25943178
,author_tokyo_childrens,ref_25943178
,author_imai_m,ref_25943178
,author_arakawa_y,ref_25943178
,author_ueno_h,ref_25943178
,author_shioda_y,ref_25943178
,author_koh_k,ref_25943178
,author_kojima_y,ref_25943178
,author_kato_m,ref_25943178
,author_fukushima_t,ref_25943178
,author_ohara_a,ref_25943178
,author_sakamoto_h,ref_25943178
,author_kirsch_kh,ref_20506119
,author_kumbrink_j,ref_20506119
,author_johnson_jp,ref_20506119
,author_wolfraim_la,ref_17142725
,author_powell_jd,ref_17142725
,author_horton_mr,ref_17142725
,author_drake_cg,ref_17142725
,author_collins_s,ref_17142725
,author_chmielecki_j,ref_23313954
,author_mckenna_a,ref_23313954
,author_meyerson_m,ref_23313954
,author_auclair_d,ref_23313954
,author_walker_sr,ref_23313954
,author_ambrogio_l,ref_23313954
,author_rosenberg_m,ref_23313954
,author_o_connor_r,ref_23313954
,author_heinrich_mc,ref_23313954
,author_frank_da,ref_23313954
,author_crago_am,ref_23313954
,author_wu_ym,ref_23313952
,author_siddiqui_j,ref_23313952
,author_chen_cl,ref_23313952
,author_talpaz_m,ref_23313952
,author_roychowdhury_s,ref_23313952
,author_iyer_mk,ref_23313952
,author_sung_ys,ref_23313952
,author_su_f,ref_23313952
,author_cao_x,ref_23313952
,author_chinnaiyan_am,ref_23313952
,author_kunju_lp,ref_23313952
,author_kalyana_sundaram_s,ref_23313952
,author_mosquera_jm,ref_23313952
,author_antonescu_cr,ref_23313952
,author_robinson_dr,ref_23313952
,author_wang_r,ref_23313952
,author_zhang_l,ref_23313952
,author_lonigro_rj,ref_23313952
,author_pienta_kj,ref_23313952
,author_singer_s,ref_23313952
,author_schuetze_sm,ref_23313952
,author_nagashima_a,ref_24223164
,author_yoshimura_a,ref_24223164
,author_ohtsuka_h,ref_24223164
,author_tashiro_f,ref_24223164
,author_suda_m,ref_24223164
,author_iwahana_y,ref_24223164
,author_kogai_h,ref_24223164
,author_komiya_y,ref_24223164
,author_akiyama_h,ref_24223164
,author_katagiri_f,ref_24036115
,author_miner_jh,ref_24036115
,author_hozumi_k,ref_24036115
,author_kikkawa_y,ref_24036115
,author_ogawa_t,ref_24036115
,author_nomizu_m,ref_24036115
,author_yamada_y,ref_24036115
,author_sudo_r,ref_24036115
,author_li_j,ref_31575549
,author_hu_j,ref_31575549
,author_li_w,ref_31575549
,author_ren_x,ref_31575549
,author_song_y,ref_31575549
,author_chen_g,ref_31575549
,author_ji_s,ref_31575549
,author_yu_w,ref_31575549
,author_xu_p,ref_31575549
,author_liang_y,ref_31575549
,author_dong_s,ref_31575549
,author_lou_jt,ref_31575549
,author_zhang_b,ref_31575549
,author_wang_l,ref_31575549
,author_gao_y,ref_19524571
,author_zhu_x,ref_19524571
,author_yang_t,ref_19524571
,author_jiang_m,ref_19524571
,author_chen_j,ref_19524571
,author_huang_j,ref_29557391
,author_ru_q,ref_29557391
,author_zhang_c,ref_29557391
,author_shi_k,ref_29557391
,author_morikawa_t,ref_29193658
,author_mimoto_r,ref_29193658
,author_imawari_y,ref_29193658
,author_takeyama_h,ref_29193658
,author_hirooka_s,ref_29193658
,author_yoshida_k,ref_29193658
,author_oeggerli_m,ref_16953223
,author_novotny_h,ref_16953223
,author_sauter_g,ref_16953223
,author_simon_r,ref_16953223
,author_schraml_p,ref_16953223
,author_ruiz_c,ref_16953223
,author_bloch_m,ref_16953223
,author_mirlacher_m,ref_16953223
,author_stephan_h,ref_16007192
,author_schuler_a,ref_16007192
,author_rieder_h,ref_16007192
,author_kappes_f,ref_16007192
,author_gratias_s,ref_16007192
,author_lohmann_dr,ref_16007192
,author_klein_hitpass_l,ref_16007192
,author_grasemann_c,ref_16007192
,author_schramm_a,ref_16007192
,author_eggert_a,ref_16007192
,author_schneider_s,ref_16007192
,author_roe_t,ref_16938365
,author_gao_y,ref_16938365
,author_norman_a,ref_16938365
,author_foster_c,ref_16938365
,author_clark_j,ref_16938365
,author_edwards_s,ref_16938365
,author_nicholson_ag,ref_16938365
,author_cheng_sj,ref_16938365
,author_dodson_a,ref_16938365
,author_lin_d,ref_16938365
,author_shipley_j,ref_16938365
,author_cooper_cs,ref_16938365
,author_feber_a,ref_16938365
,author_joshi_a,ref_16938365
,author_fletcher_a,ref_16938365
,author_narita_a,ref_25338956
,author_mitsunaga_s,ref_25338956
,author_inoue_i,ref_25338956
,author_omer_wh,ref_25338956
,author_kimura_m,ref_25338956
,author_krasniqi_a,ref_25338956
,author_yamashita_a,ref_25338956
,author_iwasaki_y,ref_25338956
,author_hosomichi_k,ref_25338956
,author_hayashi_y,ref_25338956
,author_kannan_k,ref_25733895
,author_brinegar_ae,ref_25733895
,author_coarfa_c,ref_25733895
,author_chao_pw,ref_25733895
,author_luo_l,ref_25733895
,author_matzuk_mm,ref_25733895
,author_milosavljevic_a,ref_25733895
,author_yen_l,ref_25733895
,author_hawkins_sm,ref_25733895
,author_wang_y,ref_25733895
,author_katoh_m,ref_17549425
,author_sroczynska_p,ref_24501218
,author_helin_k,ref_24501218
,author_cruickshank_va,ref_24501218
,author_schuster_mb,ref_24501218
,author_miyagi_s,ref_24501218
,author_bukowski_jp,ref_24501218
,author_walfridsson_j,ref_24501218
,author_bagger_fo,ref_24501218
,author_porse_b,ref_24501218
,author_sutherland_lc,ref_29274279
,author_loiselle_jj,ref_29274279
,author_wang_w,ref_26772918
,author_liu_r,ref_26772918
,author_chen_y,ref_26772918
,author_zhang_w,ref_26772918
,author_cheng_j,ref_26772918
,author_deng_y,ref_26772918
,author_zhu_l,ref_26772918
,author_chen_w,ref_26772918
,author_xi_q,ref_26772918
,author_tang_c,ref_26772918
,author_lu_s,ref_26772918
,author_zhong_j,ref_26772918
,author_wang_a,ref_27819146
,author_zhao_h,ref_27819146
,author_sang_x,ref_27819146
,author_lin_j,ref_27819146
,author_yang_x,ref_27819146
,author_wan_x,ref_27819146
,author_miao_r,ref_27819146
,author_zhang_h,ref_27819146
,author_wu_l,ref_27819146
,author_xie_y,ref_27819146
,author_jelluma_n,ref_18243099
,author_lens_sm,ref_18243099
,author_kops_gj,ref_18243099
,author_van_den,ref_18243099
,author_brenkman_ab,ref_18243099
,author_cruijsen_cw,ref_18243099
,author_van_osch,ref_18243099
,author_medema_rh,ref_18243099
,author_xu_x,ref_17031392
,author_dong_c,ref_17031392
,author_vogel_be,ref_17031392
,author_muriel_jm,ref_17031392
,author_fan_mh,ref_31638245
,author_torng_pl,ref_31638245
,author_liu_cl,ref_31638245
,author_pan_hw,ref_31638245
,author_mao_tl,ref_31638245
,author_yoshihara_m,ref_30279964
,author_saito_d,ref_30279964
,author_suyama_m,ref_30279964
,author_kikutake_c,ref_30279964
,author_sato_t,ref_30279964
,author_leal_sm,ref_24896186
,author_qiao_y,ref_24896186
,author_doddapaneni_h,ref_24896186
,author_muzny_dm,ref_24896186
,author_he_z,ref_24896186
,author_terasaka_s,ref_24896186
,author_whitehead_w,ref_24896186
,author_ng_hk,ref_24896186
,author_gibbs_ra,ref_24896186
,author_terashima_k,ref_24896186
,author_dauser_r,ref_24896186
,author_adekunle_a,ref_24896186
,author_natsume_a,ref_24896186
,author_wang_m,ref_24896186
,author_marth_g,ref_24896186
,author_suzuki_t,ref_24896186
,author_yamaguchi_s,ref_24896186
,author_lewis_l,ref_24896186
,author_nakamura_h,ref_24896186
,author_nishikawa_r,ref_24896186
,author_sun_j,ref_24896186
,author_wang_l,ref_24896186
,author_chang_k,ref_24896186
,author_burstein_md,ref_24896186
,author_lau_cc,ref_24896186
,author_wheeler_da,ref_24896186
,author_bluemn_t,ref_31076406
,author_zhu_n,ref_31076406
,author_burns_r,ref_31076406
,author_schmitz_j,ref_31076406
,author_wang_d,ref_31076406
,author_li_c,ref_31076406
,author_izaguirre_carbonell_j,ref_31076406
,author_zheng_y,ref_31076406
,author_mokry_rl,ref_31076406
,author_rao_s,ref_31076406
,author_carlson_ks,ref_31076406
,author_christiansen_l,ref_31076406
,author_shen_j,ref_31076406
,author_fu_x,ref_28123852
,author_deng_y,ref_28123852
,author_cai_y,ref_28123852
,author_carpenter_g,ref_12648466
,author_yates_ke,ref_19718025
,author_rosenberg_sa,ref_19718025
,author_wunderlich_jr,ref_19718025
,author_wei_x,ref_19718025
,author_samuels_y,ref_19718025
,author_prickett_td,ref_19718025
,author_cruz_p,ref_19718025
,author_agrawal_ns,ref_19718025
,author_lin_jc,ref_19718025
,author_cronin_jc,ref_19718025
,author_johnson_ms,ref_26050618
,author_elenius_k,ref_26050618
,author_denessiouk_k,ref_26050618
,author_kurppa_kj,ref_26050618
,author_ma_h,ref_30955253
,author_cong_s,ref_30955253
,author_liu_j,ref_30955253
,author_di_x,ref_30955253
,author_li_r,ref_30955253
,author_wang_r,ref_30955253
,author_wang_k,ref_30955253
,author_tian_c,ref_30955253
,author_jin_x,ref_30955253
,author_zhao_m,ref_30955253
,author_jens_m,ref_24000153
,author_frohler_s,ref_24000153
,author_wieczorek_d,ref_24000153
,author_hu_h,ref_24000153
,author_ma_y,ref_24000153
,author_landthaler_m,ref_24000153
,author_quedenau_c,ref_24000153
,author_hu_y,ref_24000153
,author_maaskola_j,ref_24000153
,author_murakawa_y,ref_24000153
,author_gogol_doring_a,ref_24000153
,author_wang_y,ref_24000153
,author_chen_w,ref_24000153
,author_kalscheuer_v,ref_24000153
,author_patchefsky_as,ref_30622287
,author_dulaimi_e,ref_30622287
,author_flieder_db,ref_30622287
,author_talarchek_jn,ref_30622287
,author_al_saleem_t,ref_30622287
,author_testa_jr,ref_30622287
,author_pei_j,ref_30622287
,author_wei_s,ref_30622287
,author_cooper_h,ref_30622287
,author_uzzo_rg,ref_30622287
,author_berger_ah,ref_22980975
,author_sharifnia_t,ref_22980975
,author_banerji_s,ref_22980975
,author_travis_wd,ref_22980975
,author_auclair_d,ref_22980975
,author_meyerson_m,ref_22980975
,author_goparju_c,ref_22980975
,author_de_waal,ref_22980975
,author_choi_k,ref_22980975
,author_winckler_w,ref_22980975
,author_hammerman_ps,ref_22980975
,author_suh_j,ref_22980975
,author_sivachenko_a,ref_22980975
,author_gabriel_sb,ref_22980975
,author_lawrence_ms,ref_22980975
,author_ludwig_c,ref_22980975
,author_greulich_h,ref_22980975
,author_thompson_k,ref_22980975
,author_johnson_be,ref_22980975
,author_zander_t,ref_22980975
,author_pass_hi,ref_22980975
,author_pugh_tj,ref_22980975
,author_sougnez_c,ref_22980975
,author_ansen_s,ref_22980975
,author_hernandez_b,ref_22980975
,author_stojanov_p,ref_22980975
,author_capelletti_m,ref_22980975
,author_getz_g,ref_22980975
,author_cho_j,ref_22980975
,author_stoelben_e,ref_22980975
,author_engel_riedel_w,ref_22980975
,author_hodis_e,ref_22980975
,author_cibulskis_k,ref_22980975
,author_pao_w,ref_22980975
,author_garraway_la,ref_22980975
,author_miller_va,ref_22980975
,author_leenders_f,ref_22980975
,author_brooks_a,ref_22980975
,author_wolf_j,ref_22980975
,author_imielinski_m,ref_22980975
,author_kwiatkowski_d,ref_22980975
,author_thomas_rk,ref_22980975
,author_lander_es,ref_22980975
,author_janne_pa,ref_22980975
,author_seidel_d,ref_22980975
,author_anderson_md,ref_30803556
,author_penas_prado_m,ref_30803556
,author_chung_c,ref_30803556
,author_metrus_nr,ref_30803556
,author_huse_jt,ref_30803556
,author_ketonen_l,ref_30803556
,author_santos_pinheiro_f,ref_30803556
,author_majd_nk,ref_30803556
,author_trevino_cr,ref_30803556
,author_fuller_gn,ref_30803556
,author_piehler_a,ref_12821155
,author_wenzel_jj,ref_12821155
,author_heimerl_s,ref_12821155
,author_kaminski_we,ref_12821155
,author_langmann_t,ref_12821155
,author_schmitz_g,ref_12821155
,author_mohelnikova_duchonova_b,ref_26820484
,author_gut_i,ref_26820484
,author_bouda_j,ref_26820484
,author_rob_l,ref_26820484
,author_vaclavikova_r,ref_26820484
,author_elsnerova_k,ref_26820484
,author_bartakova_a,ref_26820484
,author_skapa_p,ref_26820484
,author_soucek_p,ref_26820484
,author_hruda_m,ref_26820484
,author_ehrlichova_m,ref_26820484
,author_vodicka_p,ref_26820484
,author_cerovska_e,ref_26820484
,author_srivastava_y,ref_31419525
,author_weng_m,ref_31419525
,author_holzner_m,ref_31419525
,author_tan_ds,ref_31419525
,author_jauch_r,ref_31419525
,author_serna_va,ref_28978154
,author_cohn_de,ref_28978154
,author_goodfellow_pj,ref_28978154
,author_walker_cj,ref_28978154
,author_miranda_ma,ref_28978154
,author_o_hern_mj,ref_28978154
,author_kurita_t,ref_28978154
,author_mutch_dg,ref_28978154
,author_sapp_ce,ref_28978154
,author_higashijima_y,ref_31536760
,author_kanki_y,ref_31536760
,author_yu_wn,ref_26095858
,author_luo_jm,ref_26095858
,author_ding_cb,ref_26095858
,author_feng_jh,ref_26095858
,author_henshall_sm,ref_12140767
,author_sutherland_rl,ref_12140767
,author_malaney_s,ref_12140767
,author_lyons_rj,ref_12140767
,author_kairouz_r,ref_12140767
,author_daly_rj,ref_12140767
,author_neel_bg,ref_12140767
,author_head_dr,ref_12140767
,author_gu_h,ref_12140767
,author_parmar_j,ref_12140767
,author_oliveira_am,ref_28329685
,author_ung_cy,ref_28329685
,author_dong_z,ref_28329685
,author_zhang_c,ref_28329685
,author_meves_a,ref_28329685
,author_he_s,ref_28329685
,author_li_h,ref_28329685
,author_neel_bg,ref_28329685
,author_zhang_x,ref_28329685
,author_tao_t,ref_28329685
,author_zhu_s,ref_28329685
,author_ji_b,ref_28329685
,author_look_at,ref_28329685
,author_celebi_jt,ref_19509136
,author_simon_k,ref_19509136
,author_horst_b,ref_19509136
,author_silvers_dn,ref_19509136
,author_twadell_w,ref_19509136
,author_chernoff_ka,ref_19509136
,author_brunner_g,ref_19509136
,author_bordone_l,ref_19509136
,author_wang_s,ref_19509136
,author_cohen_ja,ref_19509136
,author_lee_k,ref_19509136
,author_sayad_a,ref_28804122
,author_yang_w,ref_28804122
,author_gu_s,ref_28804122
,author_lu_z,ref_28804122
,author_neel_bg,ref_28804122
,author_chan_g,ref_28804122
,author_van_etten,ref_28804122
,author_virtanen_c,ref_28804122
,author_karlsson_e,ref_20953835
,author_skoog_l,ref_20953835
,author_olsson_b,ref_20953835
,author_stal_o,ref_20953835
,author_holmlund_b,ref_20953835
,author_waltersson_ma,ref_20953835
,author_nordenskjold_b,ref_20953835
,author_fornander_t,ref_20953835
,author_perez_tenorio_g,ref_20953835
,author_cheung_km,ref_26202014
,author_blagg_j,ref_26202014
,author_van_montfort,ref_26202014
,author_naud_s,ref_26202014
,author_linardopoulos_s,ref_26202014
,author_workman_p,ref_26202014
,author_mcandrew_c,ref_26202014
,author_burke_r,ref_26202014
,author_wood_a,ref_26202014
,author_mak_g,ref_26202014
,author_faisal_a,ref_26202014
,author_schmitt_j,ref_26202014
,author_boxall_k,ref_26202014
,author_gurden_md,ref_26202014
,author_westwood_im,ref_26202014
,author_hoelder_s,ref_26202014
,author_spyracopoulos_l,ref_29320735
,author_strickfaden_h,ref_29320735
,author_lee_bl,ref_29320735
,author_hendzel_mj,ref_29320735
,author_ali_mam,ref_29320735
,author_ember_kj,ref_27705745
,author_kessler_bm,ref_27705745
,author_rose_nr,ref_27705745
,author_blackledge_np,ref_27705745
,author_fursova_na,ref_27705745
,author_fischer_r,ref_27705745
,author_king_hw,ref_27705745
,author_klose_rj,ref_27705745
,author_busturia_a,ref_29665352
,author_simon_r,ref_29665352
,author_simoes_da,ref_29665352
,author_liu_y,ref_28254703
,author_li_q,ref_28254703
,author_ding_l,ref_28254703
,author_zhang_j,ref_28254703
,author_dinglin_x,ref_28254703
,author_yao_h,ref_28254703
,author_liu_w,ref_28123534
,author_tan_s,ref_28123534
,author_luo_w,ref_28123534
,author_chen_r,ref_28123534
,author_yan_m,ref_28123534
,author_zhu_x,ref_28123534
,author_ren_y,ref_28123534
,author_tang_g,ref_28123534
,author_bei_c,ref_28123534
,author_cheang_t,ref_27748911
,author_wang_s,ref_27748911
,author_zhang_z,ref_27748911
,author_zhou_h,ref_27748911
,author_li_j,ref_27748911
,author_ye_r,ref_27748911
,author_shao_n,ref_27748911
,author_weil_r,ref_29971063
,author_laplantine_e,ref_29971063
,author_genin_p,ref_29971063
