id,EditableStatement_graph_id,LiteratureReference_graph_id
,es_20200422171904610215,ref_29649976
,es_20200422171904610215,ref_26682762
,es_20200422171904610215,ref_28267077
,es_20200422171915400813,ref_25885439
,es_20200422171915400813,ref_11309386
,es_20200422171918647387,ref_30349051
,es_20200422171918647387,ref_24462187
,es_20200422171918647387,ref_25104085
,es_20200422171918647387,ref_25889497
,es_20200422171907236618,ref_17361230
,es_20200422171907236618,ref_16987884
,es_20200422171911722818,ref_23575228
,es_20200422171911722818,ref_24445538
,es_20200422171912808289,ref_30562755
,es_20200422171912808289,ref_29191602
,es_20200422171912808289,ref_30626603
,es_20200422171912808289,ref_26877140
,es_20200422171912808289,ref_26398719
,es_20200422171903526338,ref_28408481
,es_20200422171903526338,ref_25488661
,es_20200422172032923365,ref_30206226
,es_20200422172032923365,ref_25504435
,es_20200422172032923365,ref_28222172
,es_20200422171908312581,ref_30606716
,es_20200422171908312581,ref_25936279
,es_20200422171916405260,ref_19649210
,es_20200422171916405260,ref_25712528
,es_20200422171926545258,ref_14570569
,es_20200422171926545258,ref_11911306
,es_20200422171926545258,ref_17945508
,es_20200422171920559433,ref_22045183
,es_20200422171920559433,ref_21324755
,es_20200422171925453447,ref_19417137
,es_20200422171925453447,ref_11175359
,es_20200422171917448393,ref_29326882
,es_20200422171917448393,ref_23411347
,es_20200422171931215645,ref_27079694
,es_20200422171931215645,ref_26816005
,es_20200422171931215645,ref_31174839
,es_20200422171923826544,ref_29184082
,es_20200422171923826544,ref_23717473
,es_20200422171923826544,ref_20621981
,es_20200422171921644775,ref_30147690
,es_20200422171921644775,ref_26370838
,es_20200422171921644775,ref_30131941
,es_20200422171921644775,ref_23776238
,es_20200422171932883149,ref_26205068
,es_20200422171932883149,ref_23954140
,es_20200422171932883149,ref_27162024
,es_20200422171932883149,ref_23642739
,es_20200422171932883149,ref_23539629
,es_20200422171941380470,ref_22551722
,es_20200422171941380470,ref_21303354
,es_20200422171935469630,ref_19647222
,es_20200422171935469630,ref_22072402
,es_20200422171935469630,ref_26022180
,es_20200422171935469630,ref_21224358
,es_20200422171935469630,ref_21127264
,es_20200422171938638562,ref_18579750
,es_20200422171938638562,ref_23029054
,es_20200422171951139820,ref_23087701
,es_20200422171951139820,ref_24932571
,es_20200422171951139820,ref_29168346
,es_20200422171951139820,ref_22996918
,es_20200422171951139820,ref_29599319
,es_20200422171951139820,ref_21928326
,es_20200422171942299831,ref_25688157
,es_20200422171942299831,ref_25017204
,es_20200422171948346756,ref_15723711
,es_20200422171948346756,ref_15279796
,es_20200422171957964064,ref_31060243
,es_20200422171957964064,ref_30833304
,es_20200422171957964064,ref_30992230
,es_20200422171943389965,ref_17326240
,es_20200422171943389965,ref_22880099
,es_20200422171943389965,ref_24445538
,es_20200422171943389965,ref_20388056
,es_20200422171943389965,ref_22814293
,es_20200422171939600228,ref_10823827
,es_20200422171939600228,ref_16432833
,es_20200422171939600228,ref_28202352
,es_20200422171945731091,ref_27276714
,es_20200422171945731091,ref_25363656
,es_20200422171945731091,ref_26571495
,es_20200422171945731091,ref_17018603
,es_20200422171945731091,ref_30186454
,es_20200422171945731091,ref_26259251
,es_20200422171955041262,ref_17420723
,es_20200422171955041262,ref_26078337
,es_20200422171955041262,ref_23154560
,es_20200422171955041262,ref_26314551
,es_20200422171953942757,ref_26934405
,es_20200422171953942757,ref_23995859
,es_20200422171956895885,ref_24755674
,es_20200422171956895885,ref_12371144
,es_20200422171949174059,ref_24007862
,es_20200422171949174059,ref_27207777
,es_20200422171949174059,ref_28262798
,es_20200422171949174059,ref_26470709
,es_20200422171949174059,ref_27049727
,es_20200422172003940249,ref_25008804
,es_20200422172003940249,ref_22718863
,es_20200422171959499354,ref_27197026
,es_20200422171959499354,ref_30026833
,es_20200422171959499354,ref_29693251
,es_20200422171959499354,ref_24403446
,es_20200422171959499354,ref_28108315
,es_20200422171959499354,ref_29805613
,es_20200422172015220052,ref_23207919
,es_20200422172015220052,ref_22012259
,es_20200422172015220052,ref_25433395
,es_20200422172012197500,ref_14684736
,es_20200422172012197500,ref_18216018
,es_20200422172012197500,ref_29633253
,es_20200422172008751998,ref_26879382
,es_20200422172008751998,ref_16049311
,es_20200422172008751998,ref_18077430
,es_20200422172008751998,ref_11371647
,es_20200422172024403784,ref_19047087
,es_20200422172024403784,ref_26146084
,es_20200422172024403784,ref_24710653
,es_20200422172024403784,ref_18987354
,es_20200422172024403784,ref_11585919
,es_20200422172005035377,ref_17283363
,es_20200422172005035377,ref_25666262
,es_20200422172005035377,ref_24124924
,es_20200422172005035377,ref_17016456
,es_20200422172010745632,ref_23887589
,es_20200422172010745632,ref_16756500
,es_20200422172010745632,ref_11103775
,es_20200422172016888641,ref_29072916
,es_20200422172016888641,ref_15723050
,es_20200422172045430876,ref_26314551
,es_20200422172045430876,ref_16461359
,es_20200422172017922466,ref_24692687
,es_20200422172017922466,ref_16547966
,es_20200422172020077169,ref_15619005
,es_20200422172020077169,ref_30187166
,es_20200422172020077169,ref_26273626
,es_20200422172020077169,ref_14643926
,es_20200422172020077169,ref_24287914
,es_20200422172013615613,ref_25615400
,es_20200422172013615613,ref_26287259
,es_20200422172013615613,ref_25855483
,es_20200422172018917545,ref_26658103
,es_20200422172018917545,ref_27858941
,es_20200422172026794097,ref_28258692
,es_20200422172026794097,ref_29900067
,es_20200422172026794097,ref_29439955
,es_20200422172031574159,ref_27799531
,es_20200422172031574159,ref_28850223
,es_20200422172022478271,ref_25056538
,es_20200422172022478271,ref_10873093
,es_20200422172022478271,ref_26335399
,es_20200422172022478271,ref_10219017
,es_20200422172036640220,ref_24242757
,es_20200422172036640220,ref_22286216
,es_20200422172039388524,ref_22058037
,es_20200422172039388524,ref_31290993
,es_20200422172039388524,ref_23405089
,es_20200422172039388524,ref_17611641
,es_20200430160024363000,ref_22293180
,es_20200430160024363000,ref_23359405
,es_20200430160024363000,ref_15084261
,es_20200430160024363000,ref_21295686
,es_20200430161143592000,ref_27848178
,es_20200430161143592000,ref_25510268
,es_20200430161143592000,ref_26099018
,es_20200422172034885501,ref_21059412
,es_20200422172037648363,ref_17625570
,es_20200422172037648363,ref_16890222
,es_20200422172037648363,ref_23341890
,es_20200422172042815953,ref_23753921
,es_20200422172042815953,ref_22622578
,es_20200422172042815953,ref_25719666
,es_20200422172042815953,ref_21925199
,es_20200422172042815953,ref_30796242
,es_20200422172046426381,ref_29479305
,es_20200422172046426381,ref_16115914
,es_20200422172046426381,ref_25057311
,es_20200422172046426381,ref_21624008
,es_20200422172056623093,ref_28428613
,es_20200422172131093950,ref_21558561
,es_20200422172131093950,ref_22441738
,es_20200422172052313575,ref_30763986
,es_20200422172052313575,ref_30719171
,es_20200422172111894527,ref_20231902
,es_20200422172111894527,ref_19934221
,es_20200422172111894527,ref_15526160
,es_20200422172111894527,ref_18507042
,es_20200422172111894527,ref_11154276
,es_20200422172111894527,ref_20471940
,es_20200422172111894527,ref_21432781
,es_20200422172111894527,ref_20086174
,es_20200422172111894527,ref_20682768
,es_20200422172111894527,ref_12150915
,es_20200422172111894527,ref_16139227
,es_20200422172111894527,ref_19592491
,es_20200422172111894527,ref_11882383
,es_20200422172111894527,ref_12964941
,es_20200422172111894527,ref_10358075
,es_20200422172111894527,ref_21620960
,es_20200422172111894527,ref_11994271
,es_20200422172111894527,ref_10926925
,es_20200422172111894527,ref_17726016
,es_20200422172111894527,ref_12176338
,es_20200422172111894527,ref_23431171
,es_20200422172111894527,ref_16982699
,es_20200422172111894527,ref_10576742
,es_20200422172133978678,ref_15184363
,es_20200422172133978678,ref_25556659
,es_20200422172321043750,ref_17116687
,es_20200422172321043750,ref_23940119
,es_20200422172154210398,ref_15170388
,es_20200422172154210398,ref_14982958
,es_20200422172208014135,ref_10766245
,es_20200422172208014135,ref_19965871
,es_20200422172208014135,ref_10839545
,es_20200422172208014135,ref_10802669
,es_20200422172208014135,ref_10550055
,es_20200422172208014135,ref_15456891
,es_20200422172208014135,ref_11375976
,es_20200422172208014135,ref_12086603
,es_20200422172208014135,ref_10910365
,es_20200422172208014135,ref_29203878
,es_20200422172208014135,ref_30612738
,es_20200422172208014135,ref_10973490
,es_20200422172224741451,ref_26246606
,es_20200422172224741451,ref_28218735
,es_20200422172224741451,ref_27335426
,es_20200422172244820265,ref_20436459
,es_20200422172244820265,ref_18757409
,es_20200422172244820265,ref_24703950
,es_20200422172244820265,ref_12485996
,es_20200422172244820265,ref_19815555
,es_20200422172244820265,ref_25451922
,es_20200422172244820265,ref_19188440
,es_20200422172244820265,ref_19117993
,es_20200422172201524616,ref_16606617
,es_20200422172201524616,ref_20436459
,es_20200422172201524616,ref_30982744
,es_20200422172232582359,ref_27098453
,es_20200422172232582359,ref_12192039
,es_20200422172232582359,ref_16601693
,es_20200422172232582359,ref_17210684
,es_20200422172221113169,ref_24500201
,es_20200422172221113169,ref_27029610
,es_20200422172228494642,ref_24814515
,es_20200422172228494642,ref_22422861
,es_20200422172256182476,ref_11463391
,es_20200422172256182476,ref_23340338
,es_20200422172259201158,ref_25365219
,es_20200422172259201158,ref_18264101
,es_20200422172242473021,ref_25356553
,es_20200422172302324418,ref_17418785
,es_20200422172346234504,ref_29433126
,es_20200422172346234504,ref_21441910
,es_20200422172330456102,ref_12019152
,es_20200422172330456102,ref_21325134
,es_20200422172330456102,ref_20639533
,es_20200422172330456102,ref_25901030
,es_20200422172330456102,ref_23509288
,es_20200422172330456102,ref_24816114
,es_20200422172330456102,ref_24257077
,es_20200422172355175277,ref_24896180
,es_20200422172351356232,ref_20160719
,es_20200422172358061614,ref_19103749
,es_20200422172358061614,ref_24360279
,es_20200422172358061614,ref_23317504
,es_20200422172358061614,ref_22509028
,es_20200422172358061614,ref_19596240
,es_20200422172358061614,ref_22334664
,es_20200422172358061614,ref_16109376
,es_20200422172358061614,ref_23086925
,es_20200422172358061614,ref_16109377
,es_20200422172358061614,ref_23589332
,es_20200429101545831000,ref_31836456
,es_20200429101545831000,ref_23583268
,es_20200429101545831000,ref_25512053
,es_20200429101545831000,ref_29054375
,es_20200422172411213624,ref_18193050
,es_20200422172411213624,ref_14652006
,es_20200422172411213624,ref_15568026
,es_20200422172411213624,ref_12796776
,es_20200422172411213624,ref_19915044
,es_20200422172418453796,ref_19131338
,es_20200422172418453796,ref_14651845
,es_20200422172415336318,ref_20666777
,es_20200422172415336318,ref_24691993
,es_20200422172434843709,ref_10587439
,es_20200422172434843709,ref_10529171
,es_20200422172428034046,ref_23516580
,es_20200422172507724640,ref_15067037
,es_20200422172445509837,ref_23408426
,es_20200422172445509837,ref_23938203
,es_20200422172452730905,ref_10741393
,es_20200422172452730905,ref_10359122
,es_20200422172452730905,ref_10934222
,es_20200422172452730905,ref_15713798
,es_20200422172452730905,ref_11917118
,es_20200422172452730905,ref_11714776
,es_20200422172459348098,ref_28813417
,es_20200422172459348098,ref_10581077
,es_20200422172459348098,ref_11015443
,es_20200422172459348098,ref_28813410
,es_20200422172509600958,ref_12215456
,es_20200422172522881787,ref_31331973
,es_20200422172528528881,ref_22726066
,es_20200422172528528881,ref_23589287
,es_20200422172528528881,ref_15123640
,es_20200422172528528881,ref_19703720
,es_20200422172528528881,ref_18757307
,es_20200422172528528881,ref_16541107
,es_20200422172512455120,ref_10384095
,es_20200422172512455120,ref_26507128
,es_20200422172525156678,ref_31331973
,es_20200422172525156678,ref_15067037
,es_20200528154743668000,ref_12100889
,es_20200528154743668000,ref_15516980
,es_20200422172600758909,ref_11976333
,es_20200422172616425574,ref_11595739
,es_20200422172611343254,ref_23918663
,es_20200422172633263784,ref_11756469
,es_20200422172633263784,ref_15475964
,es_20200422172633263784,ref_14667408
,es_20200422172633263784,ref_17651496
,es_20200422172633263784,ref_15282608
,es_20200422172633263784,ref_19114591
,es_20200422172633263784,ref_25556658
,es_20200422172633263784,ref_15702419
,es_20200422172633263784,ref_23818633
,es_20200422172633263784,ref_27499292
,es_20200422172633263784,ref_26878239
,es_20200422172633263784,ref_18072184
,es_20200422172633263784,ref_20739937
,es_20200422172633263784,ref_21478274
,es_20200422172620620914,ref_28666995
,es_20200422172630505640,ref_11242107
,es_20200422172630505640,ref_14660596
,es_20200422172708970768,ref_30982609
,es_20200422172708970768,ref_20504948
,es_20200422172708970768,ref_30982608
,es_20200422172656536350,ref_28790157
,es_20200422172656536350,ref_14645221
,es_20200422172656536350,ref_12738767
,es_20200422172656536350,ref_24939902
,es_20200422172656536350,ref_10490106
,es_20200422172656536350,ref_25514493
,es_20200422172656536350,ref_30540930
,es_20200422172656536350,ref_24207024
,es_20200422172656536350,ref_11154691
,es_20200422172656536350,ref_12929931
,es_20200422172656536350,ref_24616510
,es_20200422172650987360,ref_25361978
,es_20200422172719037528,ref_22406621
,es_20200422172719037528,ref_19188443
,es_20200422172719037528,ref_30699359
,es_20200422172719037528,ref_11704824
,es_20200422172719037528,ref_19387550
,es_20200422172719037528,ref_19387552
,es_20200422172719037528,ref_19387551
,es_20200422172719037528,ref_20625391
,es_20200422172719037528,ref_24962073
,es_20200422172719037528,ref_16193064
,es_20200422172719037528,ref_12631575
,es_20200422172719037528,ref_11239457
,es_20200422172719037528,ref_19387549
,es_20200422172714220089,ref_18305108
,es_20200422172714220089,ref_23902688
,es_20200422172714220089,ref_11955436
,es_20200422172747876655,ref_16006525
,es_20200422172747876655,ref_21840486
,es_20200422172747876655,ref_27716508
,es_20200422172747876655,ref_22358839
,es_20200422172747876655,ref_15601839
,es_20200422172747876655,ref_23455478
,es_20200422172747876655,ref_23387299
,es_20200422172747876655,ref_26399832
,es_20200422172747876655,ref_21670212
,es_20200422172747876655,ref_19995937
,es_20200422172747876655,ref_27798626
,es_20200422172747876655,ref_23213400
,es_20200422172747876655,ref_23576762
,es_20200422172747876655,ref_27565346
,es_20200422172747876655,ref_23453970
,es_20200422172747876655,ref_20389280
,es_20200422172747876655,ref_24768539
,es_20200422172747876655,ref_29769719
,es_20200422172747876655,ref_15983046
,es_20200422172747876655,ref_25270598
,es_20200422172747876655,ref_22578813
,es_20200422172812359791,ref_28978524
,es_20200422172812359791,ref_20228059
,es_20200422172812359791,ref_24912431
,es_20200422172812359791,ref_11276205
,es_20200422172812359791,ref_10452968
,es_20200422172812359791,ref_18799424
,es_20200422172728509573,ref_26321640
,es_20200422172806783151,ref_11157474
,es_20200422172806783151,ref_12750173
,es_20200422172806783151,ref_19151743
,es_20200422172806783151,ref_12663757
,es_20200422172806783151,ref_22652417
,es_20200422172818894546,ref_18222923
,es_20200422172818894546,ref_12917690
,es_20200422172818894546,ref_18636086
,es_20200422172818894546,ref_17495026
,es_20200422172818894546,ref_20194890
,es_20200422172818894546,ref_18313383
