field,editDate,editorId,graph_id
synonyms_jax_gene_11176,2020-06-04-11-54-58-941839,user_20200422163431232329,esl_20200604115458941839
synonyms_jax_gene_1788,2020-06-04-11-54-58-941864,user_20200422163431232329,esl_20200604115458941864
synonyms_jax_gene_27044,2020-06-04-11-54-58-941891,user_20200422163431232329,esl_20200604115458941891
synonyms_jax_gene_6558,2020-06-04-11-54-58-941917,user_20200422163431232329,esl_20200604115458941917
synonyms_jax_gene_4154,2020-06-04-11-54-58-941944,user_20200422163431232329,esl_20200604115458941944
synonyms_jax_gene_7037,2020-06-04-11-54-58-941969,user_20200422163431232329,esl_20200604115458941969
synonyms_jax_gene_4477,2020-06-04-11-54-58-942000,user_20200422163431232329,esl_20200604115458942000
synonyms_jax_gene_10419,2020-06-04-11-54-58-942033,user_20200422163431232329,esl_20200604115458942033
synonyms_jax_gene_284656,2020-06-04-11-54-58-942062,user_20200422163431232329,esl_20200604115458942062
synonyms_jax_gene_688,2020-06-04-11-54-58-942085,user_20200422163431232329,esl_20200604115458942085
synonyms_jax_gene_11064,2020-06-04-11-54-58-942111,user_20200422163431232329,esl_20200604115458942111
synonyms_jax_gene_80304,2020-06-04-11-54-58-942138,user_20200422163431232329,esl_20200604115458942138
synonyms_jax_gene_5289,2020-06-04-11-54-58-942164,user_20200422163431232329,esl_20200604115458942164
synonyms_jax_gene_8842,2020-06-04-11-54-58-942189,user_20200422163431232329,esl_20200604115458942189
synonyms_jax_gene_23532,2020-06-04-11-54-58-942220,user_20200422163431232329,esl_20200604115458942220
synonyms_jax_gene_3280,2020-06-04-11-54-58-942247,user_20200422163431232329,esl_20200604115458942247
synonyms_jax_gene_2184,2020-06-04-11-54-58-942273,user_20200422163431232329,esl_20200604115458942273
synonyms_jax_gene_3845,2020-06-04-11-54-58-942295,user_20200422163431232329,esl_20200604115458942295
synonyms_jax_gene_26272,2020-06-04-11-54-58-942338,user_20200422163431232329,esl_20200604115458942338
synonyms_jax_gene_78999,2020-06-04-11-54-58-942361,user_20200422163431232329,esl_20200604115458942361
synonyms_jax_gene_145957,2020-06-04-11-54-58-942387,user_20200422163431232329,esl_20200604115458942387
synonyms_jax_gene_154215,2020-06-04-11-54-58-942410,user_20200422163431232329,esl_20200604115458942410
synonyms_jax_gene_6597,2020-06-04-11-54-58-942437,user_20200422163431232329,esl_20200604115458942437
synonyms_jax_gene_7040,2020-06-04-11-54-58-942475,user_20200422163431232329,esl_20200604115458942475
synonyms_jax_gene_4953,2020-06-04-11-54-58-942505,user_20200422163431232329,esl_20200604115458942505
synonyms_jax_gene_4683,2020-06-04-11-54-58-942528,user_20200422163431232329,esl_20200604115458942528
synonyms_jax_gene_79058,2020-06-04-11-54-58-942559,user_20200422163431232329,esl_20200604115458942559
synonyms_jax_gene_6714,2020-06-04-11-54-58-942589,user_20200422163431232329,esl_20200604115458942589
synonyms_jax_gene_9232,2020-06-04-11-54-58-942616,user_20200422163431232329,esl_20200604115458942616
synonyms_jax_gene_5753,2020-06-04-11-54-58-942642,user_20200422163431232329,esl_20200604115458942642
synonyms_jax_gene_6256,2020-06-04-11-54-58-942665,user_20200422163431232329,esl_20200604115458942665
synonyms_jax_gene_55971,2020-06-04-11-54-58-942689,user_20200422163431232329,esl_20200604115458942689
synonyms_jax_gene_10481,2020-06-04-11-54-58-942713,user_20200422163431232329,esl_20200604115458942713
synonyms_jax_gene_2242,2020-06-04-11-54-58-942737,user_20200422163431232329,esl_20200604115458942737
synonyms_jax_gene_958,2020-06-04-11-54-58-942760,user_20200422163431232329,esl_20200604115458942760
synonyms_jax_gene_23135,2020-06-04-11-54-58-942786,user_20200422163431232329,esl_20200604115458942786
synonyms_jax_gene_79633,2020-06-04-11-54-58-942811,user_20200422163431232329,esl_20200604115458942811
synonyms_jax_gene_4841,2020-06-04-11-54-58-942862,user_20200422163431232329,esl_20200604115458942862
synonyms_jax_gene_4791,2020-06-04-11-54-58-942894,user_20200422163431232329,esl_20200604115458942894
synonyms_jax_gene_2583,2020-06-04-11-54-58-942926,user_20200422163431232329,esl_20200604115458942926
synonyms_jax_gene_56259,2020-06-04-11-54-58-942954,user_20200422163431232329,esl_20200604115458942954
synonyms_jax_gene_57018,2020-06-04-11-54-58-942983,user_20200422163431232329,esl_20200604115458942983
synonyms_jax_gene_3812,2020-06-04-11-54-58-943011,user_20200422163431232329,esl_20200604115458943011
synonyms_jax_gene_5600,2020-06-04-11-54-58-943068,user_20200422163431232329,esl_20200604115458943068
synonyms_jax_gene_5987,2020-06-04-11-54-58-943100,user_20200422163431232329,esl_20200604115458943100
synonyms_jax_gene_29102,2020-06-04-11-54-58-943125,user_20200422163431232329,esl_20200604115458943125
synonyms_jax_gene_7328,2020-06-04-11-54-58-943154,user_20200422163431232329,esl_20200604115458943154
synonyms_jax_gene_10643,2020-06-04-11-54-58-943183,user_20200422163431232329,esl_20200604115458943183
synonyms_jax_gene_11052,2020-06-04-11-54-58-943212,user_20200422163431232329,esl_20200604115458943212
synonyms_jax_gene_83990,2020-06-04-11-54-58-943240,user_20200422163431232329,esl_20200604115458943240
synonyms_jax_gene_7514,2020-06-04-11-54-58-943265,user_20200422163431232329,esl_20200604115458943265
synonyms_jax_gene_3107,2020-06-04-11-54-58-943315,user_20200422163431232329,esl_20200604115458943315
synonyms_jax_gene_80129,2020-06-04-11-54-58-943345,user_20200422163431232329,esl_20200604115458943345
synonyms_jax_gene_2346,2020-06-04-11-54-58-943370,user_20200422163431232329,esl_20200604115458943370
synonyms_jax_gene_1213,2020-06-04-11-54-58-943401,user_20200422163431232329,esl_20200604115458943401
synonyms_jax_gene_558,2020-06-04-11-54-58-943430,user_20200422163431232329,esl_20200604115458943430
synonyms_jax_gene_1839,2020-06-04-11-54-58-943456,user_20200422163431232329,esl_20200604115458943456
synonyms_jax_gene_80312,2020-06-04-11-54-58-943482,user_20200422163431232329,esl_20200604115458943482
synonyms_jax_gene_6755,2020-06-04-11-54-58-943509,user_20200422163431232329,esl_20200604115458943509
synonyms_jax_gene_4292,2020-06-04-11-54-58-943532,user_20200422163431232329,esl_20200604115458943532
synonyms_jax_gene_4103,2020-06-04-11-54-58-943560,user_20200422163431232329,esl_20200604115458943560
synonyms_jax_gene_57720,2020-06-04-11-54-58-943589,user_20200422163431232329,esl_20200604115458943589
synonyms_jax_gene_5591,2020-06-04-11-54-58-943615,user_20200422163431232329,esl_20200604115458943615
synonyms_jax_gene_51162,2020-06-04-11-54-58-943648,user_20200422163431232329,esl_20200604115458943648
synonyms_jax_gene_7113,2020-06-04-11-54-58-943674,user_20200422163431232329,esl_20200604115458943674
synonyms_jax_gene_140885,2020-06-04-11-54-58-943698,user_20200422163431232329,esl_20200604115458943698
synonyms_jax_gene_2254,2020-06-04-11-54-58-943729,user_20200422163431232329,esl_20200604115458943729
synonyms_jax_gene_340419,2020-06-04-11-54-58-943771,user_20200422163431232329,esl_20200604115458943771
synonyms_jax_gene_5293,2020-06-04-11-54-58-943800,user_20200422163431232329,esl_20200604115458943800
synonyms_jax_gene_7187,2020-06-04-11-54-58-943832,user_20200422163431232329,esl_20200604115458943832
synonyms_jax_gene_3916,2020-06-04-11-54-58-943882,user_20200422163431232329,esl_20200604115458943882
synonyms_jax_gene_654341,2020-06-04-11-54-58-943910,user_20200422163431232329,esl_20200604115458943910
synonyms_jax_gene_2805,2020-06-04-11-54-58-943938,user_20200422163431232329,esl_20200604115458943938
synonyms_jax_gene_7955,2020-06-04-11-54-58-943971,user_20200422163431232329,esl_20200604115458943971
synonyms_jax_gene_1950,2020-06-04-11-54-58-943999,user_20200422163431232329,esl_20200604115458943999
synonyms_jax_gene_2043,2020-06-04-11-54-58-944028,user_20200422163431232329,esl_20200604115458944028
synonyms_jax_gene_25937,2020-06-04-11-54-58-944055,user_20200422163431232329,esl_20200604115458944055
synonyms_jax_gene_2690,2020-06-04-11-54-58-944079,user_20200422163431232329,esl_20200604115458944079
synonyms_jax_gene_80781,2020-06-04-11-54-58-944103,user_20200422163431232329,esl_20200604115458944103
synonyms_jax_gene_10395,2020-06-04-11-54-58-944129,user_20200422163431232329,esl_20200604115458944129
synonyms_jax_gene_3717,2020-06-04-11-54-58-944155,user_20200422163431232329,esl_20200604115458944155
synonyms_jax_gene_9863,2020-06-04-11-54-58-944180,user_20200422163431232329,esl_20200604115458944180
synonyms_jax_gene_25960,2020-06-04-11-54-58-944210,user_20200422163431232329,esl_20200604115458944210
synonyms_jax_gene_1053,2020-06-04-11-54-58-944235,user_20200422163431232329,esl_20200604115458944235
synonyms_jax_gene_2444,2020-06-04-11-54-58-944260,user_20200422163431232329,esl_20200604115458944260
synonyms_jax_gene_5155,2020-06-04-11-54-58-944286,user_20200422163431232329,esl_20200604115458944286
synonyms_jax_gene_22821,2020-06-04-11-54-58-944315,user_20200422163431232329,esl_20200604115458944315
synonyms_jax_gene_100271849,2020-06-04-11-54-58-944354,user_20200422163431232329,esl_20200604115458944354
synonyms_jax_gene_5801,2020-06-04-11-54-58-944380,user_20200422163431232329,esl_20200604115458944380
synonyms_jax_gene_5378,2020-06-04-11-54-58-944408,user_20200422163431232329,esl_20200604115458944408
synonyms_jax_gene_8419,2020-06-04-11-54-58-944434,user_20200422163431232329,esl_20200604115458944434
synonyms_jax_gene_9208,2020-06-04-11-54-58-944462,user_20200422163431232329,esl_20200604115458944462
synonyms_jax_gene_27232,2020-06-04-11-54-58-944492,user_20200422163431232329,esl_20200604115458944492
synonyms_jax_gene_7979,2020-06-04-11-54-58-944516,user_20200422163431232329,esl_20200604115458944516
synonyms_jax_gene_1004,2020-06-04-11-54-58-944545,user_20200422163431232329,esl_20200604115458944545
synonyms_jax_gene_6391,2020-06-04-11-54-58-944569,user_20200422163431232329,esl_20200604115458944569
synonyms_jax_gene_2628,2020-06-04-11-54-58-944597,user_20200422163431232329,esl_20200604115458944597
synonyms_jax_gene_79577,2020-06-04-11-54-58-944622,user_20200422163431232329,esl_20200604115458944622
synonyms_jax_gene_403314,2020-06-04-11-54-58-944651,user_20200422163431232329,esl_20200604115458944651
synonyms_jax_gene_5728,2020-06-04-11-54-58-944675,user_20200422163431232329,esl_20200604115458944675
synonyms_jax_gene_55818,2020-06-04-11-54-58-944708,user_20200422163431232329,esl_20200604115458944708
synonyms_jax_gene_974,2020-06-04-11-54-58-944736,user_20200422163431232329,esl_20200604115458944736
synonyms_jax_gene_26065,2020-06-04-11-54-58-944761,user_20200422163431232329,esl_20200604115458944761
synonyms_jax_gene_83787,2020-06-04-11-54-58-944789,user_20200422163431232329,esl_20200604115458944789
synonyms_jax_gene_4928,2020-06-04-11-54-58-944815,user_20200422163431232329,esl_20200604115458944815
synonyms_jax_gene_3490,2020-06-04-11-54-58-944874,user_20200422163431232329,esl_20200604115458944874
synonyms_jax_gene_8233,2020-06-04-11-54-58-944908,user_20200422163431232329,esl_20200604115458944908
synonyms_jax_gene_8726,2020-06-04-11-54-58-944937,user_20200422163431232329,esl_20200604115458944937
synonyms_jax_gene_6850,2020-06-04-11-54-58-944962,user_20200422163431232329,esl_20200604115458944962
synonyms_jax_gene_6016,2020-06-04-11-54-58-944986,user_20200422163431232329,esl_20200604115458944986
synonyms_jax_gene_348654,2020-06-04-11-54-58-945013,user_20200422163431232329,esl_20200604115458945013
synonyms_jax_gene_23660,2020-06-04-11-54-58-945037,user_20200422163431232329,esl_20200604115458945037
synonyms_jax_gene_10507,2020-06-04-11-54-58-945064,user_20200422163431232329,esl_20200604115458945064
synonyms_jax_gene_2956,2020-06-04-11-54-58-945096,user_20200422163431232329,esl_20200604115458945096
synonyms_jax_gene_6446,2020-06-04-11-54-58-945143,user_20200422163431232329,esl_20200604115458945143
synonyms_jax_gene_79679,2020-06-04-11-54-58-945171,user_20200422163431232329,esl_20200604115458945171
synonyms_jax_gene_389473,2020-06-04-11-54-58-945201,user_20200422163431232329,esl_20200604115458945201
synonyms_jax_gene_57521,2020-06-04-11-54-58-945224,user_20200422163431232329,esl_20200604115458945224
synonyms_jax_gene_1045,2020-06-04-11-54-58-945249,user_20200422163431232329,esl_20200604115458945249
synonyms_jax_gene_9530,2020-06-04-11-54-58-945275,user_20200422163431232329,esl_20200604115458945275
synonyms_jax_gene_64754,2020-06-04-11-54-58-945303,user_20200422163431232329,esl_20200604115458945303
synonyms_jax_gene_1803,2020-06-04-11-54-58-945331,user_20200422163431232329,esl_20200604115458945331
synonyms_jax_gene_9757,2020-06-04-11-54-58-945358,user_20200422163431232329,esl_20200604115458945358
synonyms_jax_gene_152831,2020-06-04-11-54-58-945390,user_20200422163431232329,esl_20200604115458945390
synonyms_jax_gene_5324,2020-06-04-11-54-58-945414,user_20200422163431232329,esl_20200604115458945414
synonyms_jax_gene_8900,2020-06-04-11-54-58-945440,user_20200422163431232329,esl_20200604115458945440
synonyms_jax_gene_10672,2020-06-04-11-54-58-945464,user_20200422163431232329,esl_20200604115458945464
synonyms_jax_gene_8795,2020-06-04-11-54-58-945487,user_20200422163431232329,esl_20200604115458945487
synonyms_jax_gene_63976,2020-06-04-11-54-58-945522,user_20200422163431232329,esl_20200604115458945522
synonyms_jax_gene_5518,2020-06-04-11-54-58-945549,user_20200422163431232329,esl_20200604115458945549
synonyms_jax_gene_7030,2020-06-04-11-54-58-945577,user_20200422163431232329,esl_20200604115458945577
synonyms_jax_gene_2770,2020-06-04-11-54-58-945603,user_20200422163431232329,esl_20200604115458945603
synonyms_jax_gene_84376,2020-06-04-11-54-58-945649,user_20200422163431232329,esl_20200604115458945649
synonyms_jax_gene_7525,2020-06-04-11-54-58-945674,user_20200422163431232329,esl_20200604115458945674
synonyms_jax_gene_7175,2020-06-04-11-54-58-945700,user_20200422163431232329,esl_20200604115458945700
synonyms_jax_gene_51780,2020-06-04-11-54-58-945744,user_20200422163431232329,esl_20200604115458945744
synonyms_jax_gene_8812,2020-06-04-11-54-58-945774,user_20200422163431232329,esl_20200604115458945774
synonyms_jax_gene_199870,2020-06-04-11-54-58-945799,user_20200422163431232329,esl_20200604115458945799
synonyms_jax_gene_56946,2020-06-04-11-54-58-945822,user_20200422163431232329,esl_20200604115458945822
synonyms_jax_gene_1019,2020-06-04-11-54-58-945846,user_20200422163431232329,esl_20200604115458945846
synonyms_jax_gene_7421,2020-06-04-11-54-58-945871,user_20200422163431232329,esl_20200604115458945871
synonyms_jax_gene_2048,2020-06-04-11-54-58-945896,user_20200422163431232329,esl_20200604115458945896
synonyms_jax_gene_355,2020-06-04-11-54-58-945927,user_20200422163431232329,esl_20200604115458945927
synonyms_jax_gene_10019,2020-06-04-11-54-58-945957,user_20200422163431232329,esl_20200604115458945957
synonyms_jax_gene_84233,2020-06-04-11-54-58-945982,user_20200422163431232329,esl_20200604115458945982
synonyms_jax_gene_6119,2020-06-04-11-54-58-946005,user_20200422163431232329,esl_20200604115458946005
synonyms_jax_gene_1326,2020-06-04-11-54-58-946029,user_20200422163431232329,esl_20200604115458946029
synonyms_jax_gene_11188,2020-06-04-11-54-58-946060,user_20200422163431232329,esl_20200604115458946060
synonyms_jax_gene_26097,2020-06-04-11-54-58-946087,user_20200422163431232329,esl_20200604115458946087
synonyms_jax_gene_2623,2020-06-04-11-54-58-946118,user_20200422163431232329,esl_20200604115458946118
synonyms_jax_gene_26994,2020-06-04-11-54-58-946150,user_20200422163431232329,esl_20200604115458946150
synonyms_jax_gene_10721,2020-06-04-11-54-58-946174,user_20200422163431232329,esl_20200604115458946174
synonyms_jax_gene_51684,2020-06-04-11-54-58-946198,user_20200422163431232329,esl_20200604115458946198
synonyms_jax_gene_55297,2020-06-04-11-54-58-946225,user_20200422163431232329,esl_20200604115458946225
synonyms_jax_gene_5332,2020-06-04-11-54-58-946249,user_20200422163431232329,esl_20200604115458946249
synonyms_jax_gene_23411,2020-06-04-11-54-58-946274,user_20200422163431232329,esl_20200604115458946274
synonyms_jax_gene_6908,2020-06-04-11-54-58-946300,user_20200422163431232329,esl_20200604115458946300
synonyms_jax_gene_10664,2020-06-04-11-54-58-946327,user_20200422163431232329,esl_20200604115458946327
synonyms_jax_gene_9891,2020-06-04-11-54-58-946353,user_20200422163431232329,esl_20200604115458946353
synonyms_jax_gene_118788,2020-06-04-11-54-58-946376,user_20200422163431232329,esl_20200604115458946376
synonyms_jax_gene_7476,2020-06-04-11-54-58-946400,user_20200422163431232329,esl_20200604115458946400
synonyms_jax_gene_103,2020-06-04-11-54-58-946424,user_20200422163431232329,esl_20200604115458946424
synonyms_jax_gene_6772,2020-06-04-11-54-58-946469,user_20200422163431232329,esl_20200604115458946469
synonyms_jax_gene_894,2020-06-04-11-54-58-946503,user_20200422163431232329,esl_20200604115458946503
synonyms_jax_gene_1058,2020-06-04-11-54-58-946528,user_20200422163431232329,esl_20200604115458946528
synonyms_jax_gene_3065,2020-06-04-11-54-58-946552,user_20200422163431232329,esl_20200604115458946552
synonyms_jax_gene_3570,2020-06-04-11-54-58-946580,user_20200422163431232329,esl_20200604115458946580
synonyms_jax_gene_695,2020-06-04-11-54-58-946610,user_20200422163431232329,esl_20200604115458946610
synonyms_jax_gene_3337,2020-06-04-11-54-58-946640,user_20200422163431232329,esl_20200604115458946640
synonyms_jax_gene_2176,2020-06-04-11-54-58-946668,user_20200422163431232329,esl_20200604115458946668
synonyms_jax_gene_2033,2020-06-04-11-54-58-946699,user_20200422163431232329,esl_20200604115458946699
