id,name,JaxGene_graph_id
,CRISTIN3,jax_gene_284654
,RSPO,jax_gene_284654
,RPTPrho,jax_gene_11122
,CAPM1,jax_gene_7170
,CFTD,jax_gene_7170
,HEL-189,jax_gene_7170
,HEL-S-82p,jax_gene_7170
,hscp30,jax_gene_7170
,NEM1,jax_gene_7170
,OK/SW-cl.5,jax_gene_7170
,TM-5,jax_gene_7170
,TM3,jax_gene_7170
,TM30,jax_gene_7170
,TM30nm,jax_gene_7170
,TM5,jax_gene_7170
,TPM3nu,jax_gene_7170
,TPMsk3,jax_gene_7170
,TRK,jax_gene_7170
,WEE1A,jax_gene_7465
,WEE1hu,jax_gene_7465
,CVID14,jax_gene_359948
,KARP-1,jax_gene_7520
,KARP1,jax_gene_7520
,KU80,jax_gene_7520
,Ku86,jax_gene_7520
,KUB2,jax_gene_7520
,NFIV,jax_gene_7520
,FEN-1,jax_gene_2237
,MF1,jax_gene_2237
,RAD2,jax_gene_2237
,12R-LOX,jax_gene_242
,ARCI2,jax_gene_242
,CD123,jax_gene_3563
,hIL-3Ra,jax_gene_3563
,IL3R,jax_gene_3563
,IL3RAY,jax_gene_3563
,IL3RX,jax_gene_3563
,IL3RY,jax_gene_3563
,Cbl-b,jax_gene_868
,Nbla00127,jax_gene_868
,RNF56,jax_gene_868
,AM,jax_gene_55729
,ATF-IP,jax_gene_55729
,MCAF,jax_gene_55729
,MCAF1,jax_gene_55729
,p621,jax_gene_55729
,GEF,jax_gene_9181
,GEF-H1,jax_gene_9181
,GEFH1,jax_gene_9181
,Lfc,jax_gene_9181
,LFP40,jax_gene_9181
,NEDMHM,jax_gene_9181
,P40,jax_gene_9181
,DIAR5,jax_gene_4072
,EGP-2,jax_gene_4072
,EGP314,jax_gene_4072
,EGP40,jax_gene_4072
,ESA,jax_gene_4072
,HNPCC8,jax_gene_4072
,KS1/4,jax_gene_4072
,KSA,jax_gene_4072
,M4S1,jax_gene_4072
,MIC18,jax_gene_4072
,MK-1,jax_gene_4072
,TACSTD1,jax_gene_4072
,TROP1,jax_gene_4072
,bFGF-R-1,jax_gene_2260
,BFGFR,jax_gene_2260
,CD331,jax_gene_2260
,CEK,jax_gene_2260
,ECCL,jax_gene_2260
,FGFBR,jax_gene_2260
,FGFR-1,jax_gene_2260
,FLG,jax_gene_2260
,FLT-2,jax_gene_2260
,FLT2,jax_gene_2260
,HBGFR,jax_gene_2260
,HH2,jax_gene_2260
,HRTFDS,jax_gene_2260
,KAL2,jax_gene_2260
,N-SAM,jax_gene_2260
,OGD,jax_gene_2260
,GFRP1,jax_gene_3164
,HMR,jax_gene_3164
,N10,jax_gene_3164
,NAK-1,jax_gene_3164
,NGFIB,jax_gene_3164
,NP10,jax_gene_3164
,NUR77,jax_gene_3164
,TR3,jax_gene_3164
,EIEE17,jax_gene_2775
,G-ALPHA-o,jax_gene_2775
,GNAO,jax_gene_2775
,HLA-DQB1,jax_gene_2775
,NEDIM,jax_gene_2775
,MAD5,jax_gene_23269
,MXD5,jax_gene_23269
,CT31,jax_gene_10765
,JARID1B,jax_gene_10765
,MRT65,jax_gene_10765
,PLU-1,jax_gene_10765
,PLU1,jax_gene_10765
,PPP1R98,jax_gene_10765
,PUT1,jax_gene_10765
,RBBP2H1A,jax_gene_10765
,RBP2-H1,jax_gene_10765
,H3-3A,jax_gene_3021
,H3.3B,jax_gene_3021
,H3F3B,jax_gene_3021
,HSSOX6,jax_gene_55553
,SOXD,jax_gene_55553
,CDC2,jax_gene_983
,CDC28A,jax_gene_983
,P34CDC2,jax_gene_983
,NFBD1,jax_gene_9656
,CD127,jax_gene_3575
,CDW127,jax_gene_3575
,IL-7R-alpha,jax_gene_3575
,IL7RA,jax_gene_3575
,ILRA,jax_gene_3575
,CMD1GG,jax_gene_6389
,FP,jax_gene_6389
,PGL5,jax_gene_6389
,SDH1,jax_gene_6389
,SDH2,jax_gene_6389
,SDHF,jax_gene_6389
,FSP,jax_gene_2919
,GRO1,jax_gene_2919
,GROa,jax_gene_2919
,MGSA,jax_gene_2919
,MGSA-a,jax_gene_2919
,NAP-3,jax_gene_2919
,SCYB1,jax_gene_2919
,HIAA0929,jax_gene_23013
,MINT,jax_gene_23013
,RBM15C,jax_gene_23013
,SHARP,jax_gene_23013
,BCL1,jax_gene_595
,D11S287E,jax_gene_595
,PRAD1,jax_gene_595
,U21B31,jax_gene_595
,EMA,jax_gene_2108
,GA2,jax_gene_2108
,MADD,jax_gene_2108
,FIP1,jax_gene_81608
,hFip1,jax_gene_81608
,Rhe,jax_gene_81608
,IBP5,jax_gene_3488
,ASD2,jax_gene_2626
,TACHD,jax_gene_2626
,TOF,jax_gene_2626
,VSD1,jax_gene_2626
,Flt4-L,jax_gene_7424
,LMPH1D,jax_gene_7424
,LMPHM4,jax_gene_7424
,VRP,jax_gene_7424
,BBP,jax_gene_7536
,D11S636,jax_gene_7536
,MBBP,jax_gene_7536
,ZCCHC25,jax_gene_7536
,ZFM1,jax_gene_7536
,ZNF162,jax_gene_7536
,EZF,jax_gene_9314
,GKLF,jax_gene_9314
,MEA5,jax_gene_10724
,MGEA5,jax_gene_10724
,NCOAT,jax_gene_10724
,C1orf8,jax_gene_9528
,DCF1,jax_gene_9528
,HSPC001,jax_gene_9528
,PRO195,jax_gene_9528
,UNQ169,jax_gene_9528
,hsMOT2,jax_gene_84975
,BCL5,jax_gene_604
,BCL6A,jax_gene_604
,LAZ3,jax_gene_604
,ZBTB27,jax_gene_604
,ZNF51,jax_gene_604
,STAT5,jax_gene_6777
,HSF 2,jax_gene_3298
,HSTF 2,jax_gene_3298
,ADOHCYASE3,jax_gene_23382
,IRBIT2,jax_gene_23382
,KMT8B,jax_gene_56979
,MEISETZ,jax_gene_56979
,MSBP3,jax_gene_56979
,PFM6,jax_gene_56979
,ZNF899,jax_gene_56979
,Tp44,jax_gene_940
,HUMHOXY1,jax_gene_7799
,KMT8,jax_gene_7799
,KMT8A,jax_gene_7799
,MTB-ZF,jax_gene_7799
,RIZ,jax_gene_7799
,RIZ1,jax_gene_7799
,RIZ2,jax_gene_7799
,H3/i,jax_gene_8968
,H3C1,jax_gene_8968
,H3C10,jax_gene_8968
,H3C11,jax_gene_8968
,H3C12,jax_gene_8968
,H3C2,jax_gene_8968
,H3C3,jax_gene_8968
,H3C4,jax_gene_8968
,H3C6,jax_gene_8968
,H3C8,jax_gene_8968
,H3FI,jax_gene_8968
,HIST1H3F,jax_gene_8968
,CAP20,jax_gene_1026
,CDKN1,jax_gene_1026
,CIP1,jax_gene_1026
,MDA-6,jax_gene_1026
,P21,jax_gene_1026
,p21CIP1,jax_gene_1026
,SDI1,jax_gene_1026
,WAF1,jax_gene_1026
,C-Rel,jax_gene_5966
,dJ393P12.2,jax_gene_10163
,IMD2,jax_gene_10163
,SCAR2,jax_gene_10163
,WASF4,jax_gene_10163
,WAVE2,jax_gene_10163
,APG7-LIKE,jax_gene_10533
,APG7L,jax_gene_10533
,GSA7,jax_gene_10533
,BK747E2.3,jax_gene_84133
,RNF203,jax_gene_84133
,bHLHe75,jax_gene_10499
,GRIP1,jax_gene_10499
,KAT13C,jax_gene_10499
,NCoA-2,jax_gene_10499
,SRC2,jax_gene_10499
,TIF2,jax_gene_10499
,armadillo,jax_gene_1499
,CTNNB,jax_gene_1499
,EVR7,jax_gene_1499
,MRD19,jax_gene_1499
,NEDSDV,jax_gene_1499
,CCHS,jax_gene_8929
,NBLST2,jax_gene_8929
,NBPhox,jax_gene_8929
,PMX2B,jax_gene_8929
,ATLD,jax_gene_4361
,HNGS1,jax_gene_4361
,MRE11A,jax_gene_4361
,MRE11B,jax_gene_4361
,SIII,jax_gene_6921
,TCEB1,jax_gene_6921
,FBP,jax_gene_2348
,FOLR,jax_gene_2348
,FRalpha,jax_gene_2348
,eIF-1A,jax_gene_1964
,eIF-4C,jax_gene_1964
,EIF1A,jax_gene_1964
,EIF1AP1,jax_gene_1964
,EIF4C,jax_gene_1964
,5'-NT,jax_gene_55
,ACP-3,jax_gene_55
,ACPP,jax_gene_55
,TM-PAP,jax_gene_55
,AAH,jax_gene_444
,BAH,jax_gene_444
,CASQ2BP1,jax_gene_444
,FDLAB,jax_gene_444
,HAAH,jax_gene_444
,JCTN,jax_gene_444
,junctin,jax_gene_444
,CD25,jax_gene_3559
,IDDM10,jax_gene_3559
,IL2R,jax_gene_3559
,IMD41,jax_gene_3559
,p55,jax_gene_3559
,TCGFR,jax_gene_3559
,BA2R,jax_gene_6872
,CCG1,jax_gene_6872
,CCGS,jax_gene_6872
,DYT3,jax_gene_6872
,DYT3/TAF1,jax_gene_6872
,KAT4,jax_gene_6872
,MRXS33,jax_gene_6872
,N-TAF1,jax_gene_6872
,NSCL2,jax_gene_6872
,OF,jax_gene_6872
,P250,jax_gene_6872
,TAF(II)250,jax_gene_6872
,TAF2A,jax_gene_6872
,TAFII-250,jax_gene_6872
,TAFII250,jax_gene_6872
,XDP,jax_gene_6872
,Cclp1,jax_gene_8495
,CHYTS,jax_gene_2077
,CRS4,jax_gene_2077
,PE-2,jax_gene_2077
,PE2,jax_gene_2077
,FBI-1,jax_gene_51341
,FBI1,jax_gene_51341
,LRF,jax_gene_51341
,pokemon,jax_gene_51341
,TIP21,jax_gene_51341
,ZBTB7,jax_gene_51341
,ZNF857A,jax_gene_51341
,KIAA1546,jax_gene_54790
,MDS,jax_gene_54790
,HPRL,jax_gene_5618
,hPRLrI,jax_gene_5618
,MFAB,jax_gene_5618
,RI-PRLR,jax_gene_5618
,C18orf37,jax_gene_125476
,hIes6,jax_gene_125476
,IES6,jax_gene_125476
,CCP6,jax_gene_84871
,CRJS,jax_gene_6608
,FZD11,jax_gene_6608
,Gx,jax_gene_6608
,SMOH,jax_gene_6608
,FMO2,jax_gene_2329
,AFAP,jax_gene_60312
,AFAP-110,jax_gene_60312
,AFAP110,jax_gene_60312
,ECTO,jax_gene_51592
,PTC7,jax_gene_51592
,RFG7,jax_gene_51592
,TF1G,jax_gene_51592
,TIF1G,jax_gene_51592
,TIF1GAMMA,jax_gene_51592
,TIFGAMMA,jax_gene_51592
,CFAP78,jax_gene_64326
,FAP78,jax_gene_64326
,RFWD2,jax_gene_64326
,RNF200,jax_gene_64326
,MENTHO,jax_gene_83930
,bHLHe2,jax_gene_405
,HIF-1-beta,jax_gene_405
,HIF-1beta,jax_gene_405
,HIF1-beta,jax_gene_405
,HIF1B,jax_gene_405
,HIF1BETA,jax_gene_405
,TANGO,jax_gene_405
,CDK4I,jax_gene_1030
,INK4B,jax_gene_1030
,MTS2,jax_gene_1030
,P15,jax_gene_1030
,p15INK4b,jax_gene_1030
,TP15,jax_gene_1030
,INPP4,jax_gene_3631
,TVAS1,jax_gene_3631
,CMCU,jax_gene_5970
,NFKB3,jax_gene_5970
,p65,jax_gene_5970
,H3.f,jax_gene_8354
,H3/f,jax_gene_8354
,H3C1,jax_gene_8354
,H3C10,jax_gene_8354
,H3C12,jax_gene_8354
,H3C2,jax_gene_8354
,H3C3,jax_gene_8354
,H3C4,jax_gene_8354
,H3C6,jax_gene_8354
,H3C7,jax_gene_8354
,H3C8,jax_gene_8354
,H3FF,jax_gene_8354
,HIST1H3I,jax_gene_8354
,PWD,jax_gene_540
,WC1,jax_gene_540
,WD,jax_gene_540
,WND,jax_gene_540
,eIF3-p46,jax_gene_3646
,EIF3-P48,jax_gene_3646
,EIF3S6,jax_gene_3646
,INT6,jax_gene_3646
,RCCP1,jax_gene_5546
,TPRC,jax_gene_5546
,ELFR,jax_gene_2000
,MEF,jax_gene_2000
,AUTS15,jax_gene_26047
,CASPR2,jax_gene_26047
,CDFE,jax_gene_26047
,NRXN4,jax_gene_26047
,PTHSL1,jax_gene_26047
,AF6q21,jax_gene_2309
,FKHRL1,jax_gene_2309
,FKHRL1P2,jax_gene_2309
,FOXO2,jax_gene_2309
,FOXO3A,jax_gene_2309
,COLB,jax_gene_6297
,HSAL2,jax_gene_6297
,p150(Sal2),jax_gene_6297
,Sal-2,jax_gene_6297
,ZNF795,jax_gene_6297
,EPO-R,jax_gene_2057
,AF17q25,jax_gene_10801
,MSF,jax_gene_10801
,MSF1,jax_gene_10801
,NAPB,jax_gene_10801
,PNUTL4,jax_gene_10801
,SEPT9,jax_gene_10801
,SeptD1,jax_gene_10801
,SINT1,jax_gene_10801
,AF9,jax_gene_4300
,YEATS3,jax_gene_4300
,TFGA,jax_gene_7039
,ERIC-1,jax_gene_10460
,ERIC1,jax_gene_10460
,maskin,jax_gene_10460
,Tacc4,jax_gene_10460
,RECQ3,jax_gene_7486
,RECQL2,jax_gene_7486
,RECQL3,jax_gene_7486
,AT1,jax_gene_472
,ATA,jax_gene_472
,ATC,jax_gene_472
,ATD,jax_gene_472
,ATDC,jax_gene_472
,ATE,jax_gene_472
,TEL1,jax_gene_472
,TELO1,jax_gene_472
,B120,jax_gene_8289
,BAF250,jax_gene_8289
,BAF250a,jax_gene_8289
,BM029,jax_gene_8289
,C1orf4,jax_gene_8289
,CSS2,jax_gene_8289
,ELD,jax_gene_8289
,hELD,jax_gene_8289
,hOSA1,jax_gene_8289
,MRD14,jax_gene_8289
,OSA1,jax_gene_8289
,P270,jax_gene_8289
,SMARCF1,jax_gene_8289
,LEU1,jax_gene_921
,T1,jax_gene_921
,MYD88D,jax_gene_4615
,CARS,jax_gene_833
,CYSRS,jax_gene_833
,MGC:11246,jax_gene_833
,PCTT,jax_gene_6690
,PSTI,jax_gene_6690
,Spink3,jax_gene_6690
,TATI,jax_gene_6690
,TCP,jax_gene_6690
,Arc-1,jax_gene_999
,BCDS1,jax_gene_999
,CD324,jax_gene_999
,CDHE,jax_gene_999
,ECAD,jax_gene_999
,LCAM,jax_gene_999
,UVO,jax_gene_999
,C2-PI3K,jax_gene_5287
,I-TRAF,jax_gene_10010
,ITRAF,jax_gene_10010
,TRAF2,jax_gene_10010
,SYND4,jax_gene_6385
,IGD1,jax_gene_3492
,IGH.1@,jax_gene_3492
,IGH@,jax_gene_3492
,IGHD@,jax_gene_3492
,IGHDY1,jax_gene_3492
,IGHJ,jax_gene_3492
,IGHJ@,jax_gene_3492
,IGHV,jax_gene_3492
,IGHV@,jax_gene_3492
,H3/n,jax_gene_333932
,H3/o,jax_gene_333932
,HIST2H3A,jax_gene_333932
,MOZ,jax_gene_7994
,MRD32,jax_gene_7994
,MYST-3,jax_gene_7994
,MYST3,jax_gene_7994
,RUNXBP2,jax_gene_7994
,ZC2HC6A,jax_gene_7994
,ZNF220,jax_gene_7994
,KMT6B,jax_gene_2145
,hPlk2,jax_gene_10769
,hSNK,jax_gene_10769
,SNK,jax_gene_10769
,hnRNPH,jax_gene_3187
,HNRPH,jax_gene_3187
,HNRPH1,jax_gene_3187
,HERP,jax_gene_9709
,Mif1,jax_gene_9709
,SUP,jax_gene_9709
,HSPC116,jax_gene_23635
,SOSS-B2,jax_gene_23635
,HNPCC4,jax_gene_5395
,MLH4,jax_gene_5395
,PMS2CL,jax_gene_5395
,PMSL2,jax_gene_5395
,ADCADN,jax_gene_1786
,AIM,jax_gene_1786
,CXXC9,jax_gene_1786
,DNMT,jax_gene_1786
,HSN1E,jax_gene_1786
,m.HsaI,jax_gene_1786
,MCMT,jax_gene_1786
,HPTPZ,jax_gene_5803
,HPTPzeta,jax_gene_5803
,phosphacan,jax_gene_5803
,PTP-ZETA,jax_gene_5803
,PTP18,jax_gene_5803
,PTPRZ,jax_gene_5803
,PTPZ,jax_gene_5803
,R-PTP-zeta-2,jax_gene_5803
,RPTPB,jax_gene_5803
,RPTPbeta,jax_gene_5803
,EPND,jax_gene_2903
,FESD,jax_gene_2903
,GluN2A,jax_gene_2903
,LKS,jax_gene_2903
,NMDAR2A,jax_gene_2903
,NR2A,jax_gene_2903
,AFBP,jax_gene_3484
,hIGFBP-1,jax_gene_3484
,IBP1,jax_gene_3484
,IGF-BP25,jax_gene_3484
,PP12,jax_gene_3484
,HRCA1,jax_gene_7428
,pVHL,jax_gene_7428
,RCA1,jax_gene_7428
,VHL1,jax_gene_7428
,MST101,jax_gene_114825
,A-MYB,jax_gene_4603
,AMYB,jax_gene_4603
,MCT 3,jax_gene_9123
,MCT 4,jax_gene_9123
,MCT-3,jax_gene_9123
,MCT-4,jax_gene_9123
,MCT3,jax_gene_9123
,MCT4,jax_gene_9123
,JHDM1D,jax_gene_80853
,PEPP-3,jax_gene_22874
,PEPP3,jax_gene_22874
,FINB,jax_gene_6239
,HNT,jax_gene_6239
,LZ321,jax_gene_6239
,RREB-1,jax_gene_6239
,Zep-1,jax_gene_6239
,hMAD-2,jax_gene_4087
,hSMAD2,jax_gene_4087
,JV18,jax_gene_4087
,JV18-1,jax_gene_4087
,MADH2,jax_gene_4087
,MADR2,jax_gene_4087
,CLIK1,jax_gene_140901
,STK35L1,jax_gene_140901
,bHLHc1,jax_gene_4654
,MYF3,jax_gene_4654
,MYOD,jax_gene_4654
,PUM,jax_gene_4654
,BCL-W,jax_gene_599
,BCL2-L-2,jax_gene_599
,BCLW,jax_gene_599
,PPP1R51,jax_gene_599
,CDW44,jax_gene_960
,CSPG8,jax_gene_960
,ECMR-III,jax_gene_960
,HCELL,jax_gene_960
,HUTCH-I,jax_gene_960
,IN,jax_gene_960
,LHR,jax_gene_960
,MC56,jax_gene_960
,MDU2,jax_gene_960
,MDU3,jax_gene_960
,MIC4,jax_gene_960
,Pgp1,jax_gene_960
,DSHP,jax_gene_4068
,EBVS,jax_gene_4068
,IMD5,jax_gene_4068
,LYP,jax_gene_4068
,MTCP1,jax_gene_4068
,SAP,jax_gene_4068
,SAP/SH2D1A,jax_gene_4068
,XLP,jax_gene_4068
,XLPD,jax_gene_4068
,XLPD1,jax_gene_4068
,DHQU,jax_gene_1728
,DIA4,jax_gene_1728
,DTD,jax_gene_1728
,NMOR1,jax_gene_1728
,NMORI,jax_gene_1728
,QR1,jax_gene_1728
,BuGZ,jax_gene_7756
,hBuGZ,jax_gene_7756
,AWT1,jax_gene_7490
,GUD,jax_gene_7490
,NPHS4,jax_gene_7490
,WAGR,jax_gene_7490
,WIT-2,jax_gene_7490
,WT33,jax_gene_7490
,CCDC123,jax_gene_84902
,CEP123,jax_gene_84902
,hLKB1,jax_gene_6794
,LKB1,jax_gene_6794
,PJS,jax_gene_6794
,MART2,jax_gene_55733
,SKI1,jax_gene_55733
,Skn,jax_gene_55733
,DBK,jax_gene_5585
,PAK-1,jax_gene_5585
,PAK1,jax_gene_5585
,PKN,jax_gene_5585
,PKN-ALPHA,jax_gene_5585
,PRK1,jax_gene_5585
,PRKCL1,jax_gene_5585
,PTX1,jax_gene_1401
,CAP43,jax_gene_10397
,CMT4D,jax_gene_10397
,DRG-1,jax_gene_10397
,DRG1,jax_gene_10397
,GC4,jax_gene_10397
,HMSNL,jax_gene_10397
,NDR1,jax_gene_10397
,NMSL,jax_gene_10397
,PROXY1,jax_gene_10397
,RIT42,jax_gene_10397
,RTP,jax_gene_10397
,TARG1,jax_gene_10397
,TDD5,jax_gene_10397
,BCM,jax_gene_608
,BCMA,jax_gene_608
,CD269,jax_gene_608
,TNFRSF13A,jax_gene_608
,CAP102,jax_gene_1495
,MDPT2,jax_gene_1495
,P110BETA,jax_gene_5291
,PI3K,jax_gene_5291
,PI3KBETA,jax_gene_5291
,PIK3C1,jax_gene_5291
,b-PROTEIN,jax_gene_7306
,CAS2,jax_gene_7306
,CATB,jax_gene_7306
,GP75,jax_gene_7306
,OCA3,jax_gene_7306
,TRP,jax_gene_7306
,TRP1,jax_gene_7306
,TYRP,jax_gene_7306
,BDPLT21,jax_gene_2313
,EWSR2,jax_gene_2313
,SIC-1,jax_gene_2313
,DUX4L,jax_gene_100288687
,dJ221C16.6,jax_gene_3017
,H2B.1B,jax_gene_3017
,H2B/a,jax_gene_3017
,H2B/b,jax_gene_3017
,H2B/g,jax_gene_3017
,H2B/h,jax_gene_3017
,H2B/k,jax_gene_3017
,H2B/l,jax_gene_3017
,H2BFA,jax_gene_3017
,H2BFB,jax_gene_3017
,H2BFG,jax_gene_3017
,H2BFH,jax_gene_3017
,H2BFK,jax_gene_3017
,H2BFL,jax_gene_3017
,HIRIP2,jax_gene_3017
,HIST1H2BC,jax_gene_3017
,HIST1H2BD,jax_gene_3017
,HIST1H2BE,jax_gene_3017
,HIST1H2BF,jax_gene_3017
,HIST1H2BG,jax_gene_3017
,HIST1H2BI,jax_gene_3017
,BING2,jax_gene_1616
,DAP6,jax_gene_1616
,EAP1,jax_gene_1616
,SMIM40,jax_gene_1616
,IGHV321,jax_gene_28444
,VH,jax_gene_28444
,AA,jax_gene_7003
,NTEF-1,jax_gene_7003
,REF1,jax_gene_7003
,TCF-13,jax_gene_7003
,TCF13,jax_gene_7003
,TEAD-1,jax_gene_7003
,TEF-1,jax_gene_7003
,CT80.1,jax_gene_9271
,HIWI,jax_gene_9271
,MIWI,jax_gene_9271
,PIWI,jax_gene_9271
,NAPI-3B,jax_gene_10568
,NAPI-IIb,jax_gene_10568
,NPTIIb,jax_gene_10568
,PULAM,jax_gene_10568
,FANCU,jax_gene_7516
,ADAM18,jax_gene_6868
,CD156B,jax_gene_6868
,CSVP,jax_gene_6868
,NISBD,jax_gene_6868
,NISBD1,jax_gene_6868
,TACE,jax_gene_6868
,HLAA,jax_gene_3105
,CDC2L2,jax_gene_728642
,CDC2L3,jax_gene_728642
,CDK11-p110,jax_gene_728642
,CDK11-p46,jax_gene_728642
,CDK11-p58,jax_gene_728642
,p58GTA,jax_gene_728642
,PITSLRE,jax_gene_728642
,G17,jax_gene_10991
,NAT1,jax_gene_10991
,SN1,jax_gene_10991
,SNAT3,jax_gene_10991
,CT5.2,jax_gene_6757
,CT5.2A,jax_gene_6757
,HD21,jax_gene_6757
,HOM-MEL-40,jax_gene_6757
,SSX,jax_gene_6757
,D10S170,jax_gene_8030
,H4,jax_gene_8030
,PTC,jax_gene_8030
,TPC,jax_gene_8030
,TST1,jax_gene_8030
,ACTSA,jax_gene_59
,FADK,jax_gene_5747
,FAK,jax_gene_5747
,FAK1,jax_gene_5747
,FRNK,jax_gene_5747
,p125FAK,jax_gene_5747
,pp125FAK,jax_gene_5747
,PPP1R71,jax_gene_5747
,CDCBM5,jax_gene_7280
,TUBB,jax_gene_7280
,TUBB2,jax_gene_7280
,TOPI,jax_gene_7150
,INT3,jax_gene_4855
,bHLHe32,jax_gene_4286
,CMM8,jax_gene_4286
,COMMAD,jax_gene_4286
,MI,jax_gene_4286
,WS2,jax_gene_4286
,WS2A,jax_gene_4286
,ANIA-6B,jax_gene_81669
,CCNM,jax_gene_81669
,CCNS,jax_gene_81669
,HCLA-ISO,jax_gene_81669
,HLA-ISO,jax_gene_81669
,PCEE,jax_gene_81669
,SB138,jax_gene_81669
,TIP27,jax_gene_221895
,ZNF802,jax_gene_221895
,SFTA5,jax_gene_51208
,SFTPJ,jax_gene_51208
,API3,jax_gene_331
,BIRC4,jax_gene_331
,hIAP-3,jax_gene_331
,hIAP3,jax_gene_331
,IAP-3,jax_gene_331
,ILP1,jax_gene_331
,MIHA,jax_gene_331
,XLP2,jax_gene_331
,CMM9,jax_gene_7015
,DKCA2,jax_gene_7015
,DKCB4,jax_gene_7015
,EST2,jax_gene_7015
,hEST2,jax_gene_7015
,hTRT,jax_gene_7015
,PFBMFT1,jax_gene_7015
,TCS1,jax_gene_7015
,TP2,jax_gene_7015
,TRT,jax_gene_7015
,MRCK,jax_gene_8476
,MRCKA,jax_gene_8476
,PK428,jax_gene_8476
,AGAP-3,jax_gene_116988
,CENTG3,jax_gene_116988
,cnt-g3,jax_gene_116988
,CRAG,jax_gene_116988
,MRIP-1,jax_gene_116988
,HMSNP,jax_gene_10342
,SPG57,jax_gene_10342
,TF6,jax_gene_10342
,TRKT3,jax_gene_10342
,p62,jax_gene_10657
,p68,jax_gene_10657
,Sam68,jax_gene_10657
,AF9Q34,jax_gene_153090
,AIP-1,jax_gene_153090
,AIP1,jax_gene_153090
,DIP1/2,jax_gene_153090
,CD223,jax_gene_3902
,U2AF65,jax_gene_11338
,HEP-NOS,jax_gene_4843
,INOS,jax_gene_4843
,NOS,jax_gene_4843
,NOS2A,jax_gene_4843
,H3/l,jax_gene_8358
,H3C1,jax_gene_8358
,H3C10,jax_gene_8358
,H3C11,jax_gene_8358
,H3C12,jax_gene_8358
,H3C3,jax_gene_8358
,H3C4,jax_gene_8358
,H3C6,jax_gene_8358
,H3C7,jax_gene_8358
,H3C8,jax_gene_8358
,H3FL,jax_gene_8358
,HIST1H3B,jax_gene_8358
,MG,jax_gene_8972
,MGA,jax_gene_8972
,HRMT1L3,jax_gene_10196
,C2orf2,jax_gene_27436
,ELP120,jax_gene_27436
,EMAP-4,jax_gene_27436
,EMAPL4,jax_gene_27436
,ROPP120,jax_gene_27436
,DEP.2,jax_gene_80243
,DEPDC2,jax_gene_80243
,P-REX2,jax_gene_80243
,PPP1R129,jax_gene_80243
,DMML2433,jax_gene_257194
,IGLON4,jax_gene_257194
,KILON,jax_gene_257194
,Ntra,jax_gene_257194
,KMT1B,jax_gene_79723
,HSAN2,jax_gene_65125
,HSN2,jax_gene_65125
,KDP,jax_gene_65125
,p65,jax_gene_65125
,PPP1R167,jax_gene_65125
,PRKWNK1,jax_gene_65125
,PSK,jax_gene_65125
,CD118,jax_gene_3977
,LIF-R,jax_gene_3977
,SJS2,jax_gene_3977
,STWS,jax_gene_3977
,SWS,jax_gene_3977
,AAG11,jax_gene_2274
,DRAL,jax_gene_2274
,FHL-2,jax_gene_2274
,SLIM-3,jax_gene_2274
,SLIM3,jax_gene_2274
,ERIS,jax_gene_340061
,hMITA,jax_gene_340061
,hSTING,jax_gene_340061
,MITA,jax_gene_340061
,MPYS,jax_gene_340061
,NET23,jax_gene_340061
,SAVI,jax_gene_340061
,STING,jax_gene_340061
,STING-beta,jax_gene_340061
,TMEM173,jax_gene_340061
,GPATC7,jax_gene_55109
,GPATCH7,jax_gene_55109
,HSU84971,jax_gene_55109
,HUS84971,jax_gene_55109
,VG5Q,jax_gene_55109
,4F2,jax_gene_6520
,4F2HC,jax_gene_6520
,4T2HC,jax_gene_6520
,CD98,jax_gene_6520
,CD98HC,jax_gene_6520
,MDU1,jax_gene_6520
,NACAE,jax_gene_6520
,FKHL16,jax_gene_2305
,FOXM1A,jax_gene_2305
,FOXM1B,jax_gene_2305
,FOXM1C,jax_gene_2305
,HFH-11,jax_gene_2305
,HFH11,jax_gene_2305
,HNF-3,jax_gene_2305
,INS-1,jax_gene_2305
,MPHOSPH2,jax_gene_2305
,MPP-2,jax_gene_2305
,MPP2,jax_gene_2305
,PIG29,jax_gene_2305
,TRIDENT,jax_gene_2305
